fecha de inicio :	2022-02-17
hora de inicio :	13:49:57,42721
tasa de muestreo :	100 Hz
	
tiempo desde inicio (s)	voltaje (V)
0,00000	0,36621
0,01006	0,36621
0,02012	0,37109
0,03018	0,36621
0,04024	0,36621
0,05030	0,37109
0,06036	0,37598
0,07042	0,36133
0,08048	0,35645
0,09054	0,36133
0,10060	0,37598
0,11066	0,37109
0,12072	0,36621
0,13078	0,37109
0,14084	0,36621
0,15090	0,37109
0,16096	0,36621
0,17102	0,37109
0,18108	0,36621
0,19114	0,36621
0,20120	0,36133
0,21126	0,35645
0,22132	0,36133
0,23138	0,36621
0,24144	0,37109
0,25150	0,35645
0,26156	0,37109
0,27162	0,37109
0,28168	0,38086
0,29174	0,36621
0,30180	0,37109
0,31185	0,36133
0,32191	0,36621
0,33197	0,36621
0,34203	0,36621
0,35209	0,37109
0,36215	0,36621
0,37221	0,37109
0,38227	0,36621
0,39233	0,36133
0,40239	0,36621
0,41245	0,37109
0,42251	0,36133
0,43257	0,36621
0,44263	0,36133
0,45269	0,36621
0,46275	0,36621
0,47281	0,36621
0,48287	0,36621
0,49293	0,36621
0,50299	0,36621
0,51305	0,36621
0,52311	0,36621
0,53317	0,37109
0,54323	0,36621
0,55329	0,36621
0,56335	0,37109
0,57341	0,37109
0,58347	0,36133
0,59353	0,35645
0,60359	0,37109
0,61365	0,36133
0,62371	0,37109
0,63377	0,36621
0,64383	0,36621
0,65389	0,37109
0,66395	0,36133
0,67401	0,37109
0,68407	0,36133
0,69413	0,36621
0,70419	0,37598
0,71425	0,35645
0,72431	0,36621
0,73437	0,36621
0,74443	0,36133
0,75449	0,37109
0,76455	0,35645
0,77461	0,36621
0,78467	0,36621
0,79473	0,36621
0,80479	0,37109
0,81485	0,36621
0,82491	0,37109
0,83497	0,36621
0,84503	0,37109
0,85509	0,36133
0,86515	0,36621
0,87521	0,36621
0,88527	0,37109
0,89533	0,36133
0,90539	0,36621
0,91545	0,37109
0,92551	0,36133
0,93556	0,36621
0,94562	0,36621
0,95568	0,37109
0,96574	0,36621
0,97580	0,35645
0,98586	0,37109
0,99592	0,36621
1,00598	0,36621
1,01604	0,36133
1,02610	0,37109
1,03616	0,35645
1,04622	0,36621
1,05628	0,37598
1,06634	0,36621
1,07640	0,37109
1,08646	0,36133
1,09652	0,36621
1,10658	0,36621
1,11664	0,36621
1,12670	0,36133
1,13676	0,37109
1,14682	0,36133
1,15688	0,37109
1,16694	0,36621
1,17700	0,36621
1,18706	0,36621
1,19712	0,36621
1,20718	0,36133
1,21724	0,37109
1,22730	0,36621
1,23736	0,37109
1,24742	0,36621
1,25748	0,36621
1,26754	0,36621
1,27760	0,37109
1,28766	0,36621
1,29772	0,36621
1,30778	0,36621
1,31784	0,36621
1,32790	0,36621
1,33796	0,36133
1,34802	0,36133
1,35808	0,35645
1,36814	0,37109
1,37820	0,37598
1,38826	0,36621
1,39832	0,36621
1,40838	0,36133
1,41844	0,36621
1,42850	0,37109
1,43856	0,36621
1,44862	0,36621
1,45868	0,37109
1,46874	0,36621
1,47880	0,36133
1,48886	0,36621
1,49892	0,37109
1,50898	0,36621
1,51904	0,37109
1,52910	0,36133
1,53916	0,36621
1,54921	0,36621
1,55927	0,36133
1,56933	0,36621
1,57939	0,36621
1,58945	0,36621
1,59951	0,37109
1,60957	0,37109
1,61963	0,36621
1,62969	0,36133
1,63975	0,36621
1,64981	0,37109
1,65987	0,36133
1,66993	0,36621
1,67999	0,37109
1,69005	0,36621
1,70011	0,36621
1,71017	0,36621
1,72023	0,36621
1,73029	0,37109
1,74035	0,35645
1,75041	0,37109
1,76047	0,36133
1,77053	0,36133
1,78059	0,37109
1,79065	0,36621
1,80071	0,36621
1,81077	0,36133
1,82083	0,36621
1,83089	0,36621
1,84095	0,36133
1,85101	0,37109
1,86107	0,36621
1,87113	0,36621
1,88119	0,36621
1,89125	0,36621
1,90131	0,36133
1,91137	0,36621
1,92143	0,36621
1,93149	0,36133
1,94155	0,36621
1,95161	0,36133
1,96167	0,36621
1,97173	0,35645
1,98179	0,36133
1,99185	0,36621
2,00191	0,36621
2,01197	0,36621
2,02203	0,36621
2,03209	0,36621
2,04215	0,37109
2,05221	0,36133
2,06227	0,36621
2,07233	0,35645
2,08239	0,37109
2,09245	0,36133
2,10251	0,36133
2,11257	0,37109
2,12263	0,36621
2,13269	0,36133
2,14275	0,37109
2,15281	0,36133
2,16286	0,37109
2,17292	0,36621
2,18298	0,36133
2,19304	0,36621
2,20310	0,36133
2,21316	0,36621
2,22322	0,37109
2,23328	0,36133
2,24334	0,36621
2,25340	0,37109
2,26346	0,38086
2,27352	0,36621
2,28358	0,36621
2,29364	0,36621
2,30370	0,37109
2,31376	0,36133
2,32382	0,36621
2,33388	0,36621
2,34394	0,36621
2,35400	0,36621
2,36406	0,36621
2,37412	0,36621
2,38418	0,36621
2,39424	0,37109
2,40430	0,36133
2,41436	0,36621
2,42442	0,37109
2,43448	0,36621
2,44454	0,37109
2,45460	0,35645
2,46466	0,34668
2,47472	0,36621
2,48478	0,37598
2,49484	0,36621
2,50490	0,36133
2,51496	0,36621
2,52502	0,36621
2,53508	0,36133
2,54514	0,36621
2,55520	0,36621
2,56526	0,36621
2,57532	0,36133
2,58538	0,36621
2,59544	0,36133
2,60550	0,37109
2,61556	0,37109
2,62562	0,37598
2,63568	0,36621
2,64574	0,36621
2,65580	0,36621
2,66586	0,37598
2,67592	0,36621
2,68598	0,37598
2,69604	0,36621
2,70610	0,37109
2,71616	0,36621
2,72622	0,36133
2,73628	0,37109
2,74634	0,37109
2,75640	0,36621
2,76646	0,36621
2,77652	0,36133
2,78657	0,37109
2,79663	0,36133
2,80669	0,36621
2,81675	0,36621
2,82681	0,36133
2,83687	0,36621
2,84693	0,36133
2,85699	0,36621
2,86705	0,36621
2,87711	0,36621
2,88717	0,36621
2,89723	0,36133
2,90729	0,37598
2,91735	0,37109
2,92741	0,37109
2,93747	0,37109
2,94753	0,36621
2,95759	0,36621
2,96765	0,36133
2,97771	0,36621
2,98777	0,35645
2,99783	0,37109
3,00789	0,36621
3,01795	0,36621
3,02801	0,37109
3,03807	0,36133
3,04813	0,36621
3,05819	0,35645
3,06825	0,36621
3,07831	0,36621
3,08837	0,36133
3,09843	0,36621
3,10849	0,36621
3,11855	0,37598
3,12861	0,36133
3,13867	0,37109
3,14873	0,37109
3,15879	0,36621
3,16885	0,37109
3,17891	0,36621
3,18897	0,36621
3,19903	0,36621
3,20909	0,35645
3,21915	0,37109
3,22921	0,37109
3,23927	0,36621
3,24933	0,37109
3,25939	0,36133
3,26945	0,36133
3,27951	0,36133
3,28957	0,36621
3,29963	0,37598
3,30969	0,35645
3,31975	0,36621
3,32981	0,36621
3,33987	0,36621
3,34993	0,35645
3,35999	0,37109
3,37005	0,36621
3,38011	0,37109
3,39017	0,36133
3,40022	0,37109
3,41028	0,36621
3,42034	0,36133
3,43040	0,36133
3,44046	0,37109
3,45052	0,36133
3,46058	0,37109
3,47064	0,36133
3,48070	0,36621
3,49076	0,37109
