fecha de inicio :	2022-02-17
hora de inicio :	13:35:08,57505
tasa de muestreo :	100 Hz
	
tiempo desde inicio (s)	voltaje (V)
0,00000	1,63574
0,01006	1,63574
0,02012	1,64063
0,03018	1,64063
0,04024	1,63574
0,05030	1,63574
0,06036	1,63574
0,07042	1,63574
0,08048	1,64063
0,09054	1,63574
0,10061	1,64063
0,11067	1,64063
0,12073	1,64063
0,13079	1,64063
0,14085	1,63574
0,15091	1,63574
0,16097	1,64063
0,17103	1,63574
0,18109	1,63574
0,19115	1,63086
0,20121	1,63086
0,21127	1,63574
0,22133	1,63574
0,23139	1,63574
0,24145	1,64063
0,25151	1,63574
0,26157	1,64063
0,27163	1,63574
0,28169	1,63574
0,29176	1,64063
0,30182	1,63574
0,31188	1,64551
0,32194	1,63574
0,33200	1,64063
0,34206	1,63574
0,35212	1,63574
0,36218	1,63574
0,37224	1,63086
0,38230	1,64063
0,39236	1,63574
0,40242	1,63574
0,41248	1,64063
0,42254	1,63086
0,43260	1,64063
0,44266	1,63574
0,45272	1,63574
0,46278	1,63574
0,47285	1,63574
0,48291	1,64063
0,49297	1,64063
0,50303	1,64063
0,51309	1,64063
0,52315	1,64063
0,53321	1,63574
0,54327	1,63574
0,55333	1,63574
0,56339	1,64063
0,57345	1,65039
0,58351	1,64551
0,59357	1,63574
0,60363	1,63574
0,61369	1,64063
0,62375	1,63574
0,63381	1,64063
0,64387	1,63574
0,65393	1,63086
0,66400	1,64063
0,67406	1,63086
0,68412	1,64063
0,69418	1,64551
0,70424	1,63574
0,71430	1,64063
0,72436	1,63086
0,73442	1,63574
0,74448	1,63574
0,75454	1,63574
0,76460	1,63574
0,77466	1,64063
0,78472	1,64063
0,79478	1,63574
0,80484	1,64551
0,81490	1,64551
0,82496	1,63574
0,83502	1,63574
0,84508	1,63086
0,85515	1,63574
0,86521	1,63574
0,87527	1,63574
0,88533	1,64063
0,89539	1,63574
0,90545	1,64063
0,91551	1,63574
0,92557	1,63574
0,93563	1,63574
0,94569	1,64063
0,95575	1,64063
0,96581	1,63574
0,97587	1,64063
0,98593	1,63574
0,99599	1,63574
1,00605	1,63574
1,01611	1,63574
1,02617	1,62598
1,03623	1,63574
1,04630	1,63086
1,05636	1,63574
1,06642	1,63574
1,07648	1,63086
1,08654	1,64063
1,09660	1,64063
1,10666	1,63574
1,11672	1,64063
1,12678	1,64063
1,13684	1,64063
1,14690	1,63574
1,15696	1,63574
1,16702	1,63574
1,17708	1,63574
1,18714	1,63574
1,19720	1,64551
1,20726	1,63574
1,21732	1,63574
1,22738	1,63574
1,23745	1,63574
1,24751	1,63574
1,25757	1,63086
1,26763	1,64551
1,27769	1,63574
1,28775	1,63574
1,29781	1,63574
1,30787	1,63086
1,31793	1,63086
1,32799	1,63574
1,33805	1,63086
1,34811	1,64063
1,35817	1,63574
1,36823	1,64551
1,37829	1,64551
1,38835	1,63574
1,39841	1,63574
1,40847	1,63574
1,41854	1,63574
1,42860	1,64063
1,43866	1,63086
1,44872	1,64063
1,45878	1,63574
1,46884	1,63574
1,47890	1,64063
1,48896	1,63574
1,49902	1,64063
1,50908	1,63574
1,51914	1,63574
1,52920	1,63574
1,53926	1,63574
1,54932	1,63574
1,55938	1,63574
1,56944	1,63086
1,57950	1,63574
1,58956	1,64063
1,59962	1,63574
1,60969	1,63574
1,61975	1,63574
1,62981	1,63574
1,63987	1,63574
1,64993	1,63086
1,65999	1,64063
1,67005	1,63574
1,68011	1,63574
1,69017	1,63574
1,70023	1,63574
1,71029	1,63574
1,72035	1,63086
1,73041	1,63574
1,74047	1,64063
1,75053	1,63086
1,76059	1,64063
1,77065	1,63574
1,78071	1,64063
1,79077	1,64063
1,80084	1,63574
1,81090	1,64063
1,82096	1,63574
1,83102	1,63574
1,84108	1,64063
1,85114	1,64063
1,86120	1,63574
1,87126	1,64063
1,88132	1,63086
1,89138	1,64063
1,90144	1,63086
1,91150	1,63086
1,92156	1,63574
1,93162	1,63574
1,94168	1,64063
1,95174	1,63574
1,96180	1,64063
1,97186	1,64063
1,98192	1,63086
1,99199	1,64551
2,00205	1,63574
2,01211	1,64063
2,02217	1,63574
2,03223	1,63574
2,04229	1,64063
2,05235	1,63574
2,06241	1,64063
2,07247	1,64063
2,08253	1,63574
2,09259	1,63574
2,10265	1,63574
2,11271	1,63574
2,12277	1,64063
2,13283	1,63574
2,14289	1,64063
2,15295	1,63574
2,16301	1,63574
2,17307	1,63574
2,18314	1,63574
2,19320	1,63574
2,20326	1,64063
2,21332	1,63086
2,22338	1,63574
2,23344	1,64551
2,24350	1,63574
2,25356	1,63574
2,26362	1,64063
2,27368	1,64063
2,28374	1,64551
2,29380	1,63086
2,30386	1,63574
2,31392	1,63086
2,32398	1,63574
2,33404	1,63574
2,34410	1,63574
2,35416	1,64063
2,36423	1,63574
2,37429	1,63574
2,38435	1,64063
2,39441	1,63574
2,40447	1,63574
2,41453	1,63574
2,42459	1,63574
2,43465	1,64551
2,44471	1,63574
2,45477	1,64063
2,46483	1,63574
2,47489	1,63574
2,48495	1,64551
2,49501	1,63574
2,50507	1,63574
2,51513	1,63574
2,52519	1,63086
2,53525	1,64063
2,54531	1,63086
2,55538	1,63574
2,56544	1,63574
2,57550	1,62598
2,58556	1,63086
2,59562	1,62598
2,60568	1,62598
2,61574	1,63086
2,62580	1,62109
2,63586	1,63086
2,64592	1,62109
2,65598	1,62109
2,66604	1,64063
2,67610	1,62598
2,68616	1,63086
2,69622	1,63086
2,70628	1,63086
2,71634	1,63086
2,72640	1,63574
2,73646	1,63086
2,74653	1,63574
2,75659	1,64063
2,76665	1,64063
2,77671	1,63086
2,78677	1,63574
2,79683	1,64551
2,80689	1,64063
2,81695	1,63574
2,82701	1,63086
2,83707	1,64063
2,84713	1,64063
2,85719	1,63574
2,86725	1,63574
2,87731	1,63574
2,88737	1,63574
2,89743	1,64063
2,90749	1,63574
2,91755	1,63574
2,92761	1,63574
2,93768	1,63574
2,94774	1,64063
2,95780	1,63574
2,96786	1,63574
2,97792	1,64551
2,98798	1,63574
2,99804	1,64063
3,00810	1,63574
3,01816	1,63574
3,02822	1,64063
3,03828	1,63574
3,04834	1,64063
3,05840	1,63574
3,06846	1,63574
3,07852	1,64551
3,08858	1,63086
3,09864	1,63574
3,10870	1,64063
3,11876	1,63574
3,12883	1,65039
3,13889	1,63574
3,14895	1,63574
3,15901	1,64063
3,16907	1,63574
3,17913	1,63574
3,18919	1,64063
3,19925	1,63574
3,20931	1,64063
3,21937	1,63574
3,22943	1,64063
3,23949	1,64063
3,24955	1,63574
3,25961	1,64063
3,26967	1,63574
3,27973	1,63574
3,28979	1,64063
3,29985	1,64063
3,30992	1,64063
3,31998	1,63086
3,33004	1,63574
3,34010	1,63574
3,35016	1,64063
3,36022	1,64063
3,37028	1,64063
3,38034	1,63086
3,39040	1,64063
3,40046	1,63086
3,41052	1,64551
3,42058	1,63574
3,43064	1,63574
3,44070	1,64063
3,45076	1,64063
3,46082	1,64063
3,47088	1,63574
3,48094	1,64063
3,49100	1,64063
3,50107	1,63574
3,51113	1,64063
3,52119	1,63574
3,53125	1,63086
3,54131	1,64063
3,55137	1,64063
3,56143	1,64063
3,57149	1,63574
3,58155	1,63574
3,59161	1,64063
3,60167	1,64551
3,61173	1,64063
3,62179	1,64063
3,63185	1,63086
3,64191	1,64063
3,65197	1,64063
3,66203	1,64063
3,67209	1,63574
3,68215	1,64063
3,69222	1,63574
3,70228	1,64063
3,71234	1,63574
3,72240	1,64063
3,73246	1,63574
3,74252	1,64063
3,75258	1,63574
3,76264	1,64551
3,77270	1,64063
3,78276	1,63574
3,79282	1,64063
3,80288	1,63574
3,81294	1,63574
3,82300	1,64063
3,83306	1,63574
3,84312	1,63574
3,85318	1,65039
3,86324	1,63574
3,87330	1,63574
3,88337	1,63574
3,89343	1,64063
3,90349	1,63574
3,91355	1,63574
3,92361	1,63574
3,93367	1,64063
3,94373	1,63574
3,95379	1,64063
3,96385	1,63574
3,97391	1,64063
3,98397	1,64063
3,99403	1,63574
4,00409	1,64063
4,01415	1,63574
4,02421	1,63574
4,03427	1,64063
4,04433	1,64063
4,05439	1,63574
4,06445	1,64063
4,07452	1,63574
4,08458	1,64063
4,09464	1,63574
4,10470	1,64063
4,11476	1,63086
4,12482	1,63086
4,13488	1,63574
4,14494	1,63574
4,15500	1,64063
4,16506	1,64063
4,17512	1,63574
4,18518	1,64063
4,19524	1,63574
4,20530	1,63574
4,21536	1,64063
4,22542	1,63574
4,23548	1,63574
4,24554	1,63574
4,25561	1,64063
4,26567	1,64063
4,27573	1,63574
4,28579	1,64063
4,29585	1,63086
4,30591	1,64063
4,31597	1,64063
4,32603	1,63574
4,33609	1,64063
4,34615	1,63574
4,35621	1,63574
4,36627	1,64063
4,37633	1,64063
4,38639	1,63574
4,39645	1,64063
4,40651	1,63086
4,41657	1,63574
4,42663	1,64063
4,43669	1,64063
4,44676	1,64063
4,45682	1,63574
4,46688	1,64063
4,47694	1,64063
4,48700	1,63574
4,49706	1,64551
4,50712	1,63574
4,51718	1,64063
4,52724	1,63574
4,53730	1,64063
4,54736	1,64063
4,55742	1,64551
4,56748	1,64063
4,57754	1,63574
4,58760	1,63574
4,59766	1,63574
4,60772	1,63574
4,61778	1,64063
4,62784	1,64063
4,63791	1,63574
4,64797	1,64063
4,65803	1,64063
4,66809	1,64063
4,67815	1,63574
4,68821	1,63574
4,69827	1,64063
4,70833	1,64063
4,71839	1,63574
4,72845	1,64063
4,73851	1,63574
4,74857	1,64063
4,75863	1,63574
4,76869	1,63086
4,77875	1,64063
4,78881	1,63086
4,79887	1,63574
4,80893	1,64063
4,81899	1,63086
4,82906	1,64063
4,83912	1,64551
4,84918	1,64063
4,85924	1,64063
4,86930	1,63574
4,87936	1,63574
4,88942	1,64063
4,89948	1,63574
4,90954	1,64063
4,91960	1,64063
4,92966	1,64063
4,93972	1,63574
4,94978	1,64551
4,95984	1,65039
4,96990	1,64063
4,97996	1,63574
4,99002	1,63574
5,00008	1,64063
5,01014	1,63574
5,02021	1,64063
5,03027	1,63574
5,04033	1,64063
5,05039	1,63574
5,06045	1,64063
5,07051	1,63574
5,08057	1,63574
5,09063	1,64063
5,10069	1,64551
5,11075	1,64063
5,12081	1,63574
5,13087	1,64063
5,14093	1,64063
5,15099	1,63574
5,16105	1,64063
5,17111	1,64063
5,18117	1,63574
5,19123	1,64063
5,20130	1,63574
5,21136	1,64063
5,22142	1,64063
5,23148	1,64063
5,24154	1,64063
5,25160	1,64063
5,26166	1,63574
5,27172	1,62598
5,28178	1,64063
5,29184	1,64063
5,30190	1,63086
5,31196	1,64063
5,32202	1,63574
5,33208	1,63574
5,34214	1,64063
5,35220	1,63574
5,36226	1,63574
5,37232	1,63574
5,38238	1,64063
5,39245	1,64063
5,40251	1,63574
5,41257	1,63574
5,42263	1,64063
5,43269	1,63574
5,44275	1,64551
5,45281	1,63574
5,46287	1,63574
5,47293	1,63574
5,48299	1,64063
5,49305	1,63574
5,50311	1,64063
5,51317	1,63574
5,52323	1,64551
5,53329	1,63574
5,54335	1,63086
5,55341	1,63574
5,56347	1,63086
5,57353	1,63574
5,58360	1,64063
5,59366	1,63574
5,60372	1,64551
5,61378	1,63574
5,62384	1,63574
5,63390	1,63574
5,64396	1,63574
5,65402	1,64063
5,66408	1,63574
5,67414	1,63574
5,68420	1,64063
5,69426	1,63574
5,70432	1,63574
5,71438	1,64063
5,72444	1,63574
5,73450	1,64551
5,74456	1,63574
5,75462	1,64063
5,76468	1,63574
5,77475	1,63574
5,78481	1,63574
5,79487	1,63574
5,80493	1,63574
5,81499	1,63574
5,82505	1,63574
5,83511	1,64063
5,84517	1,63574
5,85523	1,64063
5,86529	1,63574
5,87535	1,63574
5,88541	1,63574
5,89547	1,64063
5,90553	1,63574
5,91559	1,64063
5,92565	1,63574
5,93571	1,63574
5,94577	1,63574
5,95583	1,64063
5,96590	1,63574
5,97596	1,63574
5,98602	1,64063
5,99608	1,64063
6,00614	1,64063
