fecha de inicio :	2022-02-17
hora de inicio :	13:29:14,17076
tasa de muestreo :	100 Hz
	
tiempo desde inicio (s)	voltaje (V)
0,00000	0,21973
0,01013	0,22461
0,02025	0,21973
0,03038	0,20996
0,04051	0,21973
0,05063	0,21973
0,06076	0,22461
0,07088	0,21973
0,08101	0,22461
0,09114	0,22461
0,10126	0,21973
0,11139	0,22461
0,12152	0,22461
0,13164	0,22461
0,14177	0,21973
0,15189	0,21973
0,16202	0,22949
0,17215	0,21973
0,18227	0,22461
0,19240	0,22949
0,20253	0,22461
0,21265	0,22461
0,22278	0,22461
0,23290	0,22949
0,24303	0,22461
0,25316	0,21973
0,26328	0,22949
0,27341	0,21973
0,28354	0,21973
0,29366	0,22461
0,30379	0,22461
0,31392	0,22461
0,32404	0,22461
0,33417	0,21973
0,34429	0,22461
0,35442	0,20996
0,36455	0,21973
0,37467	0,21973
0,38480	0,21973
0,39493	0,22461
0,40505	0,21973
0,41518	0,22461
0,42530	0,21973
0,43543	0,21484
0,44556	0,21973
0,45568	0,22461
0,46581	0,22949
0,47594	0,21973
0,48606	0,21973
0,49619	0,22461
0,50631	0,21973
0,51644	0,22461
0,52657	0,21484
0,53669	0,21973
0,54682	0,22461
0,55695	0,22949
0,56707	0,22461
0,57720	0,22461
0,58733	0,21973
0,59745	0,22461
0,60758	0,21973
0,61770	0,22461
0,62783	0,21973
0,63796	0,21973
0,64808	0,22461
0,65821	0,21973
0,66834	0,22461
0,67846	0,21973
0,68859	0,21973
0,69871	0,20996
0,70884	0,22461
0,71897	0,21973
0,72909	0,21973
0,73922	0,22461
0,74935	0,21973
0,75947	0,22461
0,76960	0,22461
0,77972	0,22461
0,78985	0,21973
0,79998	0,22461
0,81010	0,22461
0,82023	0,22461
0,83036	0,22461
0,84048	0,21484
0,85061	0,22949
0,86074	0,21973
0,87086	0,21973
0,88099	0,21973
0,89111	0,21973
0,90124	0,22461
0,91137	0,22461
0,92149	0,20996
0,93162	0,22949
0,94175	0,22461
0,95187	0,22461
0,96200	0,21973
0,97212	0,22461
0,98225	0,21973
0,99238	0,21973
1,00250	0,22461
1,01263	0,21973
1,02276	0,20996
1,03288	0,22461
1,04301	0,20996
1,05313	0,22461
1,06326	0,21973
1,07339	0,21973
1,08351	0,22461
1,09364	0,22461
1,10377	0,22461
1,11389	0,21973
1,12402	0,21973
1,13415	0,21973
1,14427	0,22461
1,15440	0,21973
1,16452	0,22461
1,17465	0,22461
1,18478	0,21973
1,19490	0,22461
1,20503	0,22461
1,21516	0,22461
1,22528	0,22949
1,23541	0,21973
1,24553	0,22461
1,25566	0,21484
1,26579	0,22461
1,27591	0,22461
1,28604	0,21973
1,29617	0,22461
1,30629	0,21484
1,31642	0,22461
1,32654	0,22461
1,33667	0,22949
1,34680	0,22461
1,35692	0,21973
1,36705	0,22461
1,37718	0,21973
1,38730	0,21484
1,39743	0,22461
1,40756	0,21973
1,41768	0,22461
1,42781	0,21973
1,43793	0,22949
1,44806	0,22461
1,45819	0,22461
1,46831	0,22461
1,47844	0,21973
1,48857	0,22461
1,49869	0,21973
1,50882	0,22461
1,51894	0,21973
1,52907	0,21973
1,53920	0,22461
1,54932	0,22461
1,55945	0,21484
1,56958	0,21973
1,57970	0,21973
1,58983	0,22461
1,59995	0,21484
1,61008	0,22461
1,62021	0,21973
1,63033	0,22461
1,64046	0,21973
1,65059	0,21973
1,66071	0,22461
1,67084	0,22949
1,68097	0,22461
1,69109	0,21973
1,70122	0,21973
1,71134	0,22461
1,72147	0,22461
1,73160	0,22461
1,74172	0,21973
1,75185	0,21973
1,76198	0,22949
1,77210	0,22461
1,78223	0,21973
1,79235	0,22461
1,80248	0,21973
1,81261	0,22461
1,82273	0,21973
1,83286	0,21973
1,84299	0,22461
1,85311	0,22461
1,86324	0,22461
1,87336	0,21973
1,88349	0,21973
1,89362	0,22461
1,90374	0,21973
1,91387	0,23438
1,92400	0,22949
1,93412	0,22461
1,94425	0,22461
1,95438	0,21973
1,96450	0,22949
1,97463	0,21484
1,98475	0,22461
1,99488	0,21973
2,00501	0,21973
2,01513	0,22461
2,02526	0,21973
2,03539	0,22949
2,04551	0,22461
2,05564	0,21973
2,06576	0,21973
2,07589	0,21973
2,08602	0,21973
2,09614	0,21973
2,10627	0,22949
2,11640	0,21973
2,12652	0,22461
2,13665	0,21973
2,14677	0,21973
2,15690	0,22949
2,16703	0,21973
2,17715	0,22949
2,18728	0,21973
2,19741	0,22949
2,20753	0,22461
2,21766	0,21973
2,22779	0,22461
2,23791	0,22461
2,24804	0,21973
2,25816	0,22461
2,26829	0,22461
2,27842	0,22461
2,28854	0,21973
2,29867	0,22949
2,30880	0,22461
2,31892	0,21973
2,32905	0,22949
2,33917	0,21973
2,34930	0,20996
2,35943	0,22461
2,36955	0,21484
2,37968	0,22461
2,38981	0,21973
2,39993	0,21484
2,41006	0,22461
2,42018	0,21973
2,43031	0,21973
2,44044	0,21973
2,45056	0,22461
2,46069	0,21973
2,47082	0,21973
2,48094	0,22461
2,49107	0,22949
2,50120	0,21973
2,51132	0,22461
2,52145	0,21973
2,53157	0,22461
2,54170	0,22461
2,55183	0,22461
2,56195	0,21973
2,57208	0,23438
2,58221	0,22461
2,59233	0,22461
2,60246	0,22461
2,61258	0,21484
2,62271	0,22461
2,63284	0,21973
2,64296	0,22461
2,65309	0,22461
2,66322	0,21973
2,67334	0,22461
2,68347	0,21973
2,69359	0,22461
2,70372	0,22461
2,71385	0,22949
2,72397	0,22461
2,73410	0,22461
2,74423	0,22461
2,75435	0,20996
2,76448	0,21973
2,77461	0,22461
2,78473	0,21973
2,79486	0,22461
2,80498	0,22461
2,81511	0,21973
2,82524	0,22461
2,83536	0,21973
2,84549	0,22461
2,85562	0,22461
2,86574	0,22461
2,87587	0,22461
2,88599	0,22461
2,89612	0,22461
2,90625	0,22461
2,91637	0,22461
2,92650	0,22461
2,93663	0,21973
2,94675	0,21973
2,95688	0,22461
2,96700	0,22461
2,97713	0,21973
2,98726	0,22461
2,99738	0,22461
3,00751	0,22461
3,01764	0,21973
3,02776	0,22461
3,03789	0,22461
3,04802	0,21973
3,05814	0,21973
3,06827	0,22461
3,07839	0,21484
3,08852	0,22461
3,09865	0,21973
3,10877	0,22461
3,11890	0,22461
3,12903	0,22461
3,13915	0,22461
3,14928	0,21973
3,15940	0,22461
3,16953	0,22461
3,17966	0,22461
3,18978	0,22461
3,19991	0,21973
3,21004	0,22461
3,22016	0,21973
3,23029	0,22949
3,24041	0,21973
3,25054	0,22461
3,26067	0,21973
3,27079	0,22949
3,28092	0,21973
3,29105	0,23438
3,30117	0,21973
3,31130	0,22461
3,32143	0,21973
3,33155	0,21973
3,34168	0,22461
3,35180	0,22461
3,36193	0,21973
3,37206	0,22949
3,38218	0,22461
3,39231	0,22461
3,40244	0,22461
3,41256	0,21973
3,42269	0,22949
3,43281	0,21973
3,44294	0,22461
3,45307	0,22461
3,46319	0,21973
3,47332	0,22461
3,48345	0,21973
3,49357	0,21973
3,50370	0,22461
3,51382	0,21973
3,52395	0,22461
3,53408	0,22949
3,54420	0,21973
3,55433	0,22461
3,56446	0,21973
3,57458	0,22461
3,58471	0,21973
3,59484	0,21973
3,60496	0,21973
3,61509	0,21973
3,62521	0,22461
3,63534	0,22461
3,64547	0,21973
3,65559	0,22461
3,66572	0,20996
3,67585	0,21973
3,68597	0,21973
3,69610	0,22461
3,70622	0,21484
3,71635	0,22461
3,72648	0,21973
3,73660	0,22461
3,74673	0,20996
3,75686	0,22461
3,76698	0,22461
3,77711	0,21973
3,78723	0,22461
3,79736	0,22461
3,80749	0,20996
3,81761	0,21973
3,82774	0,21973
3,83787	0,22461
3,84799	0,21973
3,85812	0,21973
3,86825	0,22461
3,87837	0,21973
3,88850	0,22461
3,89862	0,21973
3,90875	0,21973
3,91888	0,22461
3,92900	0,22461
3,93913	0,22461
3,94926	0,21973
3,95938	0,21973
3,96951	0,22461
3,97963	0,21973
3,98976	0,22461
3,99989	0,22461
4,01001	0,21973
4,02014	0,21973
4,03027	0,21973
4,04039	0,21973
4,05052	0,22461
4,06064	0,21973
4,07077	0,21973
4,08090	0,21973
4,09102	0,22461
4,10115	0,22461
4,11128	0,22461
4,12140	0,22461
4,13153	0,22461
4,14166	0,22461
4,15178	0,22461
4,16191	0,22949
4,17203	0,22461
4,18216	0,21973
4,19229	0,21973
4,20241	0,22461
4,21254	0,22461
4,22267	0,20996
4,23279	0,22461
4,24292	0,21973
4,25304	0,21973
4,26317	0,21973
4,27330	0,22949
4,28342	0,22461
4,29355	0,21973
4,30368	0,22461
4,31380	0,21973
4,32393	0,22461
4,33405	0,22461
4,34418	0,22461
4,35431	0,22461
4,36443	0,21973
4,37456	0,21973
4,38469	0,22461
4,39481	0,21973
4,40494	0,22461
4,41507	0,22461
4,42519	0,21484
4,43532	0,22461
4,44544	0,21973
4,45557	0,23438
4,46570	0,22461
4,47582	0,21973
4,48595	0,21973
4,49608	0,21973
4,50620	0,22461
4,51633	0,21973
4,52645	0,21973
4,53658	0,22949
4,54671	0,21973
4,55683	0,21973
4,56696	0,22461
4,57709	0,20996
4,58721	0,22461
4,59734	0,22461
4,60746	0,21973
4,61759	0,22461
4,62772	0,21973
4,63784	0,22461
4,64797	0,22461
4,65810	0,21973
4,66822	0,22461
4,67835	0,23438
4,68848	0,22461
4,69860	0,22461
4,70873	0,21484
4,71885	0,21973
4,72898	0,23438
4,73911	0,22461
4,74923	0,22461
4,75936	0,21973
4,76949	0,22461
4,77961	0,21973
4,78974	0,21973
4,79986	0,22461
4,80999	0,21973
4,82012	0,20996
4,83024	0,21973
4,84037	0,21973
4,85050	0,22461
4,86062	0,21973
4,87075	0,21973
4,88087	0,22461
4,89100	0,21973
4,90113	0,22461
4,91125	0,22461
4,92138	0,21973
4,93151	0,21973
4,94163	0,22461
4,95176	0,22461
4,96189	0,22461
4,97201	0,21973
4,98214	0,22461
4,99226	0,21973
5,00239	0,22461
5,01252	0,21973
5,02264	0,22461
5,03277	0,22461
5,04290	0,22461
5,05302	0,22461
5,06315	0,21973
5,07327	0,22949
5,08340	0,22461
5,09353	0,22461
5,10365	0,22949
5,11378	0,22461
5,12391	0,21973
5,13403	0,20996
5,14416	0,21973
5,15428	0,22461
5,16441	0,22461
5,17454	0,21484
5,18466	0,22461
5,19479	0,21973
5,20492	0,21973
5,21504	0,22461
5,22517	0,22461
5,23530	0,22461
5,24542	0,21973
5,25555	0,22461
5,26567	0,22461
5,27580	0,22461
5,28593	0,21973
5,29605	0,22461
5,30618	0,21973
5,31631	0,23438
5,32643	0,21973
5,33656	0,22461
5,34668	0,21973
5,35681	0,21973
5,36694	0,22461
5,37706	0,21973
5,38719	0,20996
5,39732	0,21973
5,40744	0,22461
5,41757	0,21973
5,42769	0,22461
5,43782	0,21973
5,44795	0,22461
5,45807	0,21484
5,46820	0,20996
5,47833	0,21973
5,48845	0,21973
5,49858	0,22461
5,50871	0,22461
5,51883	0,21973
5,52896	0,23438
5,53908	0,21973
5,54921	0,21973
5,55934	0,22461
5,56946	0,21973
5,57959	0,22461
5,58972	0,22461
5,59984	0,21973
5,60997	0,21973
5,62009	0,22461
5,63022	0,22461
5,64035	0,22461
5,65047	0,21973
5,66060	0,22461
5,67073	0,21973
5,68085	0,22949
5,69098	0,21973
5,70110	0,22461
5,71123	0,21973
5,72136	0,20996
5,73148	0,22461
5,74161	0,21973
5,75174	0,20996
5,76186	0,21973
5,77199	0,22461
5,78212	0,21973
5,79224	0,22949
5,80237	0,22461
5,81249	0,22461
5,82262	0,21973
5,83275	0,22461
5,84287	0,21973
5,85300	0,22461
5,86313	0,22461
5,87325	0,22949
5,88338	0,21973
5,89350	0,22461
5,90363	0,20996
5,91376	0,22461
5,92388	0,21973
5,93401	0,21973
5,94414	0,22461
5,95426	0,21973
5,96439	0,22461
5,97451	0,22461
5,98464	0,22949
5,99477	0,22461
6,00489	0,21973
6,01502	0,22461
6,02515	0,22461
6,03527	0,21973
6,04540	0,22461
6,05553	0,21973
6,06565	0,21973
6,07578	0,22949
6,08590	0,20996
6,09603	0,21973
6,10616	0,22461
6,11628	0,22461
6,12641	0,22461
6,13654	0,21973
6,14666	0,22461
6,15679	0,22461
6,16691	0,21973
6,17704	0,22461
6,18717	0,21484
6,19729	0,22461
6,20742	0,21973
6,21755	0,21973
6,22767	0,22461
6,23780	0,21973
6,24792	0,22461
6,25805	0,21973
6,26818	0,22949
6,27830	0,20996
6,28843	0,22461
6,29856	0,21973
6,30868	0,22461
6,31881	0,22461
6,32894	0,22461
6,33906	0,23438
6,34919	0,21973
6,35931	0,22461
6,36944	0,21484
6,37957	0,21973
6,38969	0,23438
6,39982	0,21973
6,40995	0,21973
6,42007	0,21484
6,43020	0,22949
6,44032	0,22461
6,45045	0,21973
6,46058	0,22949
6,47070	0,21973
6,48083	0,22949
6,49096	0,22461
6,50108	0,22949
6,51121	0,22461
6,52133	0,21973
6,53146	0,21973
6,54159	0,22461
6,55171	0,21973
6,56184	0,22949
6,57197	0,22461
6,58209	0,21973
6,59222	0,23438
6,60235	0,22461
6,61247	0,23438
6,62260	0,21973
6,63272	0,21973
6,64285	0,22461
6,65298	0,22461
6,66310	0,21973
6,67323	0,22461
6,68336	0,21973
6,69348	0,22461
6,70361	0,21973
6,71373	0,21973
6,72386	0,22461
6,73399	0,21973
6,74411	0,21973
6,75424	0,21973
6,76437	0,22461
6,77449	0,22461
6,78462	0,21973
6,79474	0,21973
6,80487	0,21973
6,81500	0,21973
6,82512	0,21973
6,83525	0,21973
6,84538	0,21484
6,85550	0,22461
6,86563	0,21973
6,87576	0,23438
6,88588	0,22461
6,89601	0,21484
6,90613	0,21973
6,91626	0,21973
6,92639	0,22949
6,93651	0,21973
6,94664	0,21973
6,95677	0,22461
6,96689	0,21973
6,97702	0,22461
6,98714	0,21973
6,99727	0,21484
7,00740	0,22461
7,01752	0,21973
7,02765	0,21973
