Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
4292,"325,546k",4292,"302,49k",4292,0,4292,0,4292,0,4292,0,4292,0,4292,0,4292,"14,038k",4292,0,4292,0,4292,0,4292,0,4292,0,4292,0,4292,0,4292,0,4292,0,4292,0,4292,"2,7k",4292,"2,3k"
4293,"325,086k",4293,"302,066k",4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,"13,771k",4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,0,4293,"2,7k",4293,"2,3k"
4294,"324,74k",4294,"302,995k",4294,0,4294,0,4294,0,4294,0,4294,0,4294,0,4294,"13,837k",4294,0,4294,0,4294,0,4294,0,4294,0,4294,0,4294,0,4294,0,4294,0,4294,0,4294,"2,7k",4294,"2,3k"
4295,"325,048k",4295,"302,664k",4295,0,4295,0,4295,0,4295,0,4295,0,4295,0,4295,"13,983k",4295,0,4295,0,4295,0,4295,0,4295,0,4295,0,4295,0,4295,0,4295,0,4295,0,4295,"2,7k",4295,"2,3k"
4296,"324,19k",4296,"302,015k",4296,0,4296,0,4296,0,4296,0,4296,0,4296,0,4296,"13,887k",4296,0,4296,0,4296,0,4296,0,4296,0,4296,0,4296,0,4296,0,4296,0,4296,0,4296,"2,7k",4296,"2,3k"
4297,"323,954k",4297,"300,954k",4297,0,4297,0,4297,0,4297,0,4297,0,4297,0,4297,"13,905k",4297,0,4297,0,4297,0,4297,0,4297,0,4297,0,4297,0,4297,0,4297,0,4297,0,4297,"2,7k",4297,"2,3k"
4298,"324,055k",4298,"301,063k",4298,0,4298,0,4298,0,4298,0,4298,0,4298,0,4298,"14,055k",4298,0,4298,0,4298,0,4298,0,4298,0,4298,0,4298,0,4298,0,4298,0,4298,0,4298,"2,7k",4298,"2,3k"
4299,"323,835k",4299,"302,594k",4299,0,4299,0,4299,0,4299,0,4299,0,4299,0,4299,"13,978k",4299,0,4299,0,4299,0,4299,0,4299,0,4299,0,4299,0,4299,0,4299,0,4299,0,4299,"2,7k",4299,"2,3k"
4300,"323,774k",4300,"302,177k",4300,0,4300,0,4300,0,4300,0,4300,0,4300,0,4300,"13,77k",4300,0,4300,0,4300,0,4300,0,4300,0,4300,0,4300,0,4300,0,4300,0,4300,0,4300,"2,7k",4300,"2,3k"
4301,"324,623k",4301,"301,735k",4301,0,4301,0,4301,0,4301,0,4301,0,4301,0,4301,"13,788k",4301,0,4301,0,4301,0,4301,0,4301,0,4301,0,4301,0,4301,0,4301,0,4301,0,4301,"2,7k",4301,"2,3k"
4302,"324,299k",4302,"301,307k",4302,0,4302,0,4302,0,4302,0,4302,0,4302,0,4302,"14,062k",4302,0,4302,0,4302,0,4302,0,4302,0,4302,0,4302,0,4302,0,4302,0,4302,0,4302,"2,7k",4302,"2,3k"
4303,"324,736k",4303,"301,275k",4303,0,4303,0,4303,0,4303,0,4303,0,4303,0,4303,"13,937k",4303,0,4303,0,4303,0,4303,0,4303,0,4303,0,4303,0,4303,0,4303,0,4303,0,4303,"2,7k",4303,"2,3k"
4304,"324,029k",4304,"302,85k",4304,0,4304,0,4304,0,4304,0,4304,0,4304,0,4304,"13,775k",4304,0,4304,0,4304,0,4304,0,4304,0,4304,0,4304,0,4304,0,4304,0,4304,0,4304,"2,7k",4304,"2,3k"
4305,"324,531k",4305,"301,856k",4305,0,4305,0,4305,0,4305,0,4305,0,4305,0,4305,"13,705k",4305,0,4305,0,4305,0,4305,0,4305,0,4305,0,4305,0,4305,0,4305,0,4305,0,4305,"2,7k",4305,"2,3k"
4306,"325,793k",4306,"302,266k",4306,0,4306,0,4306,0,4306,0,4306,0,4306,0,4306,"13,874k",4306,0,4306,0,4306,0,4306,0,4306,0,4306,0,4306,0,4306,0,4306,0,4306,0,4306,"2,7k",4306,"2,3k"
4307,"324,132k",4307,"302,642k",4307,0,4307,0,4307,0,4307,0,4307,0,4307,0,4307,"13,649k",4307,0,4307,0,4307,0,4307,0,4307,0,4307,0,4307,0,4307,0,4307,0,4307,0,4307,"2,7k",4307,"2,3k"
4308,"324,276k",4308,"302,891k",4308,0,4308,0,4308,0,4308,0,4308,0,4308,0,4308,"14,068k",4308,0,4308,0,4308,0,4308,0,4308,0,4308,0,4308,0,4308,0,4308,0,4308,0,4308,"2,7k",4308,"2,3k"
4309,"325,988k",4309,"302,884k",4309,0,4309,0,4309,0,4309,0,4309,0,4309,0,4309,"13,951k",4309,0,4309,0,4309,0,4309,0,4309,0,4309,0,4309,0,4309,0,4309,0,4309,0,4309,"2,7k",4309,"2,3k"
4310,"325,656k",4310,"302,733k",4310,0,4310,0,4310,0,4310,0,4310,0,4310,0,4310,"14,102k",4310,0,4310,0,4310,0,4310,0,4310,0,4310,0,4310,0,4310,0,4310,0,4310,0,4310,"2,7k",4310,"2,3k"
4311,"323,468k",4311,"301,8k",4311,0,4311,0,4311,0,4311,0,4311,0,4311,0,4311,"13,784k",4311,0,4311,0,4311,0,4311,0,4311,0,4311,0,4311,0,4311,0,4311,0,4311,0,4311,"2,7k",4311,"2,3k"
4312,"323,711k",4312,"301,733k",4312,0,4312,0,4312,0,4312,0,4312,0,4312,0,4312,"13,831k",4312,0,4312,0,4312,0,4312,0,4312,0,4312,0,4312,0,4312,0,4312,0,4312,0,4312,"2,7k",4312,"2,3k"
4313,"324,644k",4313,"302,285k",4313,0,4313,0,4313,0,4313,0,4313,0,4313,0,4313,"13,948k",4313,0,4313,0,4313,0,4313,0,4313,0,4313,0,4313,0,4313,0,4313,0,4313,0,4313,"2,7k",4313,"2,3k"
4314,"325,508k",4314,"301,884k",4314,0,4314,0,4314,0,4314,0,4314,0,4314,0,4314,"13,902k",4314,0,4314,0,4314,0,4314,0,4314,0,4314,0,4314,0,4314,0,4314,0,4314,0,4314,"2,7k",4314,"2,3k"
