Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
2989,"129,085k",2989,"92,761k",2989,0,2989,0,2989,0,2989,0,2989,0,2989,0,2989,"5,705k",2989,0,2989,0,2989,0,2989,0,2989,0,2989,0,2989,0,2989,0,2989,0,2989,0,2989,"2,7k",2989,"2,3k"
2990,"129,356k",2990,"92,419k",2990,0,2990,0,2990,0,2990,0,2990,0,2990,0,2990,"5,721k",2990,0,2990,0,2990,0,2990,0,2990,0,2990,0,2990,0,2990,0,2990,0,2990,0,2990,"2,7k",2990,"2,3k"
2991,"128,871k",2991,"93,555k",2991,0,2991,0,2991,0,2991,0,2991,0,2991,0,2991,"5,789k",2991,0,2991,0,2991,0,2991,0,2991,0,2991,0,2991,0,2991,0,2991,0,2991,0,2991,"2,7k",2991,"2,3k"
2992,"129,119k",2992,"93,202k",2992,0,2992,0,2992,0,2992,0,2992,0,2992,0,2992,"5,777k",2992,0,2992,0,2992,0,2992,0,2992,0,2992,0,2992,0,2992,0,2992,0,2992,0,2992,"2,7k",2992,"2,3k"
2993,"128,206k",2993,"93,323k",2993,0,2993,0,2993,0,2993,0,2993,0,2993,0,2993,"5,782k",2993,0,2993,0,2993,0,2993,0,2993,0,2993,0,2993,0,2993,0,2993,0,2993,0,2993,"2,7k",2993,"2,3k"
2994,"128,488k",2994,"93,418k",2994,0,2994,0,2994,0,2994,0,2994,0,2994,0,2994,"5,725k",2994,0,2994,0,2994,0,2994,0,2994,0,2994,0,2994,0,2994,0,2994,0,2994,0,2994,"2,7k",2994,"2,3k"
2995,"129,024k",2995,"92,885k",2995,0,2995,0,2995,0,2995,0,2995,0,2995,0,2995,"5,759k",2995,0,2995,0,2995,0,2995,0,2995,0,2995,0,2995,0,2995,0,2995,0,2995,0,2995,"2,7k",2995,"2,3k"
2996,"128,777k",2996,"92,9k",2996,0,2996,0,2996,0,2996,0,2996,0,2996,0,2996,"5,657k",2996,0,2996,0,2996,0,2996,0,2996,0,2996,0,2996,0,2996,0,2996,0,2996,0,2996,"2,7k",2996,"2,3k"
2997,"128,802k",2997,"93,167k",2997,0,2997,0,2997,0,2997,0,2997,0,2997,0,2997,"5,601k",2997,0,2997,0,2997,0,2997,0,2997,0,2997,0,2997,0,2997,0,2997,0,2997,0,2997,"2,7k",2997,"2,3k"
2998,"128,623k",2998,"93,495k",2998,0,2998,0,2998,0,2998,0,2998,0,2998,0,2998,"5,763k",2998,0,2998,0,2998,0,2998,0,2998,0,2998,0,2998,0,2998,0,2998,0,2998,0,2998,"2,7k",2998,"2,3k"
