fecha de inicio :	2022-02-17
hora de inicio :	13:23:37,74674
tasa de muestreo :	100 Hz
	
tiempo desde inicio (s)	voltaje (V)
0,00000	0,36621
0,01017	0,36621
0,02033	0,35645
0,03050	0,37109
0,04067	0,37598
0,05083	0,36133
0,06100	0,36621
0,07117	0,36621
0,08133	0,36621
0,09150	0,37109
0,10167	0,36621
0,11183	0,36133
0,12200	0,36133
0,13217	0,36621
0,14233	0,36133
0,15250	0,36621
0,16267	0,36621
0,17283	0,37109
0,18300	0,36133
0,19317	0,36621
0,20333	0,37109
0,21350	0,36621
0,22367	0,36133
0,23384	0,36133
0,24400	0,36133
0,25417	0,36621
0,26434	0,36133
0,27450	0,36133
0,28467	0,38086
0,29484	0,36133
0,30500	0,36133
0,31517	0,36133
0,32534	0,36133
0,33550	0,36621
0,34567	0,36621
0,35584	0,36621
0,36600	0,36621
0,37617	0,36133
0,38634	0,36621
0,39650	0,36133
0,40667	0,36133
0,41684	0,37109
0,42700	0,36133
0,43717	0,37109
0,44734	0,36133
0,45750	0,37109
0,46767	0,36621
0,47784	0,36133
0,48800	0,36621
0,49817	0,36621
0,50834	0,35645
0,51850	0,36621
0,52867	0,36133
0,53884	0,36133
0,54900	0,36621
0,55917	0,37109
0,56934	0,36133
0,57950	0,36621
0,58967	0,36621
0,59984	0,36133
0,61000	0,36621
0,62017	0,36133
0,63034	0,36621
0,64051	0,36621
0,65067	0,37598
0,66084	0,36621
0,67101	0,36133
0,68117	0,36621
0,69134	0,36621
0,70151	0,35645
0,71167	0,36621
0,72184	0,36133
0,73201	0,35645
0,74217	0,36133
0,75234	0,36621
0,76251	0,36621
0,77267	0,36621
0,78284	0,36133
0,79301	0,36133
0,80317	0,36621
0,81334	0,35645
0,82351	0,35645
0,83367	0,37109
0,84384	0,35645
0,85401	0,36133
0,86417	0,37109
0,87434	0,37109
0,88451	0,36133
0,89467	0,36133
0,90484	0,37109
0,91501	0,36621
0,92517	0,36133
0,93534	0,36621
0,94551	0,36133
0,95567	0,37109
0,96584	0,36621
0,97601	0,36133
0,98617	0,37109
0,99634	0,36133
1,00651	0,37109
1,01667	0,36621
1,02684	0,36621
1,03701	0,36621
1,04717	0,36621
1,05734	0,36621
1,06751	0,36621
1,07768	0,36133
1,08784	0,36621
1,09801	0,36621
1,10818	0,36133
1,11834	0,36133
1,12851	0,36133
1,13868	0,37109
1,14884	0,36621
1,15901	0,37109
1,16918	0,36133
1,17934	0,36133
1,18951	0,36621
1,19968	0,35645
1,20984	0,36133
1,22001	0,36621
1,23018	0,36133
1,24034	0,36133
1,25051	0,36621
1,26068	0,36621
1,27084	0,36133
1,28101	0,36621
1,29118	0,36621
1,30134	0,37109
1,31151	0,37109
1,32168	0,36133
1,33184	0,36621
1,34201	0,36133
1,35218	0,36621
1,36234	0,36621
1,37251	0,36621
1,38268	0,35645
1,39284	0,36133
1,40301	0,36621
1,41318	0,36621
1,42334	0,35645
1,43351	0,36133
1,44368	0,36621
1,45384	0,36621
1,46401	0,36621
1,47418	0,36133
1,48435	0,36133
1,49451	0,36133
1,50468	0,36133
1,51485	0,36621
1,52501	0,36133
1,53518	0,36621
1,54535	0,36133
1,55551	0,36621
1,56568	0,36133
1,57585	0,36133
1,58601	0,36621
1,59618	0,36621
1,60635	0,35645
1,61651	0,37109
1,62668	0,36133
1,63685	0,36133
1,64701	0,36133
1,65718	0,36621
1,66735	0,36621
1,67751	0,36133
1,68768	0,36133
1,69785	0,37109
1,70801	0,36133
1,71818	0,37109
1,72835	0,36133
1,73851	0,37109
1,74868	0,36133
1,75885	0,36133
1,76901	0,36133
1,77918	0,36621
1,78935	0,36621
1,79951	0,36133
1,80968	0,36133
1,81985	0,37109
1,83001	0,36133
1,84018	0,36133
1,85035	0,35645
1,86051	0,36621
1,87068	0,36133
1,88085	0,36621
1,89101	0,37109
1,90118	0,36621
1,91135	0,36621
1,92152	0,36133
1,93168	0,36621
1,94185	0,36133
1,95202	0,36621
1,96218	0,36621
1,97235	0,37109
1,98252	0,37598
1,99268	0,36133
