Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
4668,"200,433k",4668,"186,368k",4668,0,4668,0,4668,0,4668,0,4668,0,4668,0,4668,"8,747k",4668,0,4668,0,4668,0,4668,0,4668,0,4668,0,4668,0,4668,0,4668,0,4668,0,4668,"2,7k",4668,"2,3k"
4669,"201,233k",4669,"187,163k",4669,0,4669,0,4669,0,4669,0,4669,0,4669,0,4669,"8,703k",4669,0,4669,0,4669,0,4669,0,4669,0,4669,0,4669,0,4669,0,4669,0,4669,0,4669,"2,7k",4669,"2,3k"
4670,"199,909k",4670,"186,084k",4670,0,4670,0,4670,0,4670,0,4670,0,4670,0,4670,"8,788k",4670,0,4670,0,4670,0,4670,0,4670,0,4670,0,4670,0,4670,0,4670,0,4670,0,4670,"2,7k",4670,"2,3k"
4671,"199,141k",4671,"186,32k",4671,0,4671,0,4671,0,4671,0,4671,0,4671,0,4671,"8,734k",4671,0,4671,0,4671,0,4671,0,4671,0,4671,0,4671,0,4671,0,4671,0,4671,0,4671,"2,7k",4671,"2,3k"
4672,"200,558k",4672,"186,802k",4672,0,4672,0,4672,0,4672,0,4672,0,4672,0,4672,"8,749k",4672,0,4672,0,4672,0,4672,0,4672,0,4672,0,4672,0,4672,0,4672,0,4672,0,4672,"2,7k",4672,"2,3k"
4673,"200,512k",4673,"186,994k",4673,0,4673,0,4673,0,4673,0,4673,0,4673,0,4673,"8,853k",4673,0,4673,0,4673,0,4673,0,4673,0,4673,0,4673,0,4673,0,4673,0,4673,0,4673,"2,7k",4673,"2,3k"
4674,"200,274k",4674,"187,243k",4674,0,4674,0,4674,0,4674,0,4674,0,4674,0,4674,"8,723k",4674,0,4674,0,4674,0,4674,0,4674,0,4674,0,4674,0,4674,0,4674,0,4674,0,4674,"2,7k",4674,"2,3k"
4675,"200,259k",4675,"187,541k",4675,0,4675,0,4675,0,4675,0,4675,0,4675,0,4675,"8,643k",4675,0,4675,0,4675,0,4675,0,4675,0,4675,0,4675,0,4675,0,4675,0,4675,0,4675,"2,7k",4675,"2,3k"
4676,"201,604k",4676,"186,541k",4676,0,4676,0,4676,0,4676,0,4676,0,4676,0,4676,"8,712k",4676,0,4676,0,4676,0,4676,0,4676,0,4676,0,4676,0,4676,0,4676,0,4676,0,4676,"2,7k",4676,"2,3k"
4677,"200,33k",4677,"186,693k",4677,0,4677,0,4677,0,4677,0,4677,0,4677,0,4677,"8,646k",4677,0,4677,0,4677,0,4677,0,4677,0,4677,0,4677,0,4677,0,4677,0,4677,0,4677,"2,7k",4677,"2,3k"
4678,"200,55k",4678,"186,327k",4678,0,4678,0,4678,0,4678,0,4678,0,4678,0,4678,"8,88k",4678,0,4678,0,4678,0,4678,0,4678,0,4678,0,4678,0,4678,0,4678,0,4678,0,4678,"2,7k",4678,"2,3k"
4679,"200,6k",4679,"187,051k",4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,"8,703k",4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,0,4679,"2,7k",4679,"2,3k"
4680,"200,105k",4680,"186,632k",4680,0,4680,0,4680,0,4680,0,4680,0,4680,0,4680,"8,804k",4680,0,4680,0,4680,0,4680,0,4680,0,4680,0,4680,0,4680,0,4680,0,4680,0,4680,"2,7k",4680,"2,3k"
4681,"200,435k",4681,"185,742k",4681,0,4681,0,4681,0,4681,0,4681,0,4681,0,4681,"8,618k",4681,0,4681,0,4681,0,4681,0,4681,0,4681,0,4681,0,4681,0,4681,0,4681,0,4681,"2,7k",4681,"2,3k"
4682,"200,479k",4682,"187,322k",4682,0,4682,0,4682,0,4682,0,4682,0,4682,0,4682,"8,803k",4682,0,4682,0,4682,0,4682,0,4682,0,4682,0,4682,0,4682,0,4682,0,4682,0,4682,"2,7k",4682,"2,3k"
4683,"200,31k",4683,"187,042k",4683,0,4683,0,4683,0,4683,0,4683,0,4683,0,4683,"8,759k",4683,0,4683,0,4683,0,4683,0,4683,0,4683,0,4683,0,4683,0,4683,0,4683,0,4683,"2,7k",4683,"2,3k"
4684,"201,212k",4684,"186,884k",4684,0,4684,0,4684,0,4684,0,4684,0,4684,0,4684,"8,614k",4684,0,4684,0,4684,0,4684,0,4684,0,4684,0,4684,0,4684,0,4684,0,4684,0,4684,"2,7k",4684,"2,3k"
4685,"200,509k",4685,"186,853k",4685,0,4685,0,4685,0,4685,0,4685,0,4685,0,4685,"8,803k",4685,0,4685,0,4685,0,4685,0,4685,0,4685,0,4685,0,4685,0,4685,0,4685,0,4685,"2,7k",4685,"2,3k"
4686,"200,3k",4686,"186,768k",4686,0,4686,0,4686,0,4686,0,4686,0,4686,0,4686,"8,618k",4686,0,4686,0,4686,0,4686,0,4686,0,4686,0,4686,0,4686,0,4686,0,4686,0,4686,"2,7k",4686,"2,3k"
4687,"201,042k",4687,"187,016k",4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,"8,749k",4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,0,4687,"2,7k",4687,"2,3k"
4688,"200,178k",4688,"186,935k",4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,"8,593k",4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,0,4688,"2,7k",4688,"2,3k"
4689,"200,233k",4689,"187,561k",4689,0,4689,0,4689,0,4689,0,4689,0,4689,0,4689,"8,649k",4689,0,4689,0,4689,0,4689,0,4689,0,4689,0,4689,0,4689,0,4689,0,4689,0,4689,"2,7k",4689,"2,3k"
4690,"200,686k",4690,"186,628k",4690,0,4690,0,4690,0,4690,0,4690,0,4690,0,4690,"8,591k",4690,0,4690,0,4690,0,4690,0,4690,0,4690,0,4690,0,4690,0,4690,0,4690,0,4690,"2,7k",4690,"2,3k"
4691,"200,743k",4691,"187,653k",4691,0,4691,0,4691,0,4691,0,4691,0,4691,0,4691,"8,697k",4691,0,4691,0,4691,0,4691,0,4691,0,4691,0,4691,0,4691,0,4691,0,4691,0,4691,"2,7k",4691,"2,3k"
4692,"200,219k",4692,"186,849k",4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,"8,741k",4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,0,4692,"2,7k",4692,"2,3k"
4693,"201,31k",4693,"187,405k",4693,0,4693,0,4693,0,4693,0,4693,0,4693,0,4693,"8,66k",4693,0,4693,0,4693,0,4693,0,4693,0,4693,0,4693,0,4693,0,4693,0,4693,0,4693,"2,7k",4693,"2,3k"
