Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
5768,"431,809k",5768,"347,223k",5768,0,5768,0,5768,0,5768,0,5768,0,5768,0,5768,"1,395k",5768,0,5768,0,5768,0,5768,0,5768,0,5768,0,5768,0,5768,0,5768,0,5768,0,5768,"2,7k",5768,"2,3k"
5769,"431,443k",5769,"346,19k",5769,0,5769,0,5769,0,5769,0,5769,0,5769,0,5769,"1,355k",5769,0,5769,0,5769,0,5769,0,5769,0,5769,0,5769,0,5769,0,5769,0,5769,0,5769,"2,7k",5769,"2,3k"
5770,"432,19k",5770,"346,191k",5770,0,5770,0,5770,0,5770,0,5770,0,5770,0,5770,"1,492k",5770,0,5770,0,5770,0,5770,0,5770,0,5770,0,5770,0,5770,0,5770,0,5770,0,5770,"2,7k",5770,"2,3k"
5771,"430,681k",5771,"346,1k",5771,0,5771,0,5771,0,5771,0,5771,0,5771,0,5771,"1,408k",5771,0,5771,0,5771,0,5771,0,5771,0,5771,0,5771,0,5771,0,5771,0,5771,0,5771,"2,7k",5771,"2,3k"
5772,"431,234k",5772,"347,009k",5772,0,5772,0,5772,0,5772,0,5772,0,5772,0,5772,"1,455k",5772,0,5772,0,5772,0,5772,0,5772,0,5772,0,5772,0,5772,0,5772,0,5772,0,5772,"2,7k",5772,"2,3k"
5773,"433,098k",5773,"346,958k",5773,0,5773,0,5773,0,5773,0,5773,0,5773,0,5773,"1,4k",5773,0,5773,0,5773,0,5773,0,5773,0,5773,0,5773,0,5773,0,5773,0,5773,0,5773,"2,7k",5773,"2,3k"
5774,"432,465k",5774,"347,456k",5774,0,5774,0,5774,0,5774,0,5774,0,5774,0,5774,"1,4k",5774,0,5774,0,5774,0,5774,0,5774,0,5774,0,5774,0,5774,0,5774,0,5774,0,5774,"2,7k",5774,"2,3k"
5775,"432,553k",5775,"348,553k",5775,0,5775,0,5775,0,5775,0,5775,0,5775,0,5775,"1,451k",5775,0,5775,0,5775,0,5775,0,5775,0,5775,0,5775,0,5775,0,5775,0,5775,0,5775,"2,7k",5775,"2,3k"
5776,"433,348k",5776,"348,67k",5776,0,5776,0,5776,0,5776,0,5776,0,5776,0,5776,"1,511k",5776,0,5776,0,5776,0,5776,0,5776,0,5776,0,5776,0,5776,0,5776,0,5776,0,5776,"2,7k",5776,"2,3k"
5777,"433,528k",5777,"347,262k",5777,0,5777,0,5777,0,5777,0,5777,0,5777,0,5777,"1,415k",5777,0,5777,0,5777,0,5777,0,5777,0,5777,0,5777,0,5777,0,5777,0,5777,0,5777,"2,7k",5777,"2,3k"
