Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
1432,"435,231k",1432,"354,357k",1432,0,1432,0,1432,0,1432,0,1432,0,1432,0,1432,"2,878k",1432,0,1432,0,1432,0,1432,0,1432,0,1432,0,1432,0,1432,0,1432,0,1432,0,1432,"2,7k",1432,"2,3k"
1433,"438,854k",1433,"358,109k",1433,0,1433,0,1433,0,1433,0,1433,0,1433,0,1433,"2,793k",1433,0,1433,0,1433,0,1433,0,1433,0,1433,0,1433,0,1433,0,1433,0,1433,0,1433,"2,7k",1433,"2,3k"
1434,"439,212k",1434,"358,483k",1434,0,1434,0,1434,0,1434,0,1434,0,1434,0,1434,"3,042k",1434,0,1434,0,1434,0,1434,0,1434,0,1434,0,1434,0,1434,0,1434,0,1434,0,1434,"2,7k",1434,"2,3k"
1435,"441,048k",1435,"359,477k",1435,0,1435,0,1435,0,1435,0,1435,0,1435,0,1435,"2,979k",1435,0,1435,0,1435,0,1435,0,1435,0,1435,0,1435,0,1435,0,1435,0,1435,0,1435,"2,7k",1435,"2,3k"
1436,"441,157k",1436,"359,198k",1436,0,1436,0,1436,0,1436,0,1436,0,1436,0,1436,"2,853k",1436,0,1436,0,1436,0,1436,0,1436,0,1436,0,1436,0,1436,0,1436,0,1436,0,1436,"2,7k",1436,"2,3k"
1437,"440,486k",1437,"360,997k",1437,0,1437,0,1437,0,1437,0,1437,0,1437,0,1437,"2,896k",1437,0,1437,0,1437,0,1437,0,1437,0,1437,0,1437,0,1437,0,1437,0,1437,0,1437,"2,7k",1437,"2,3k"
1438,"440,357k",1438,"358,144k",1438,0,1438,0,1438,0,1438,0,1438,0,1438,0,1438,"2,84k",1438,0,1438,0,1438,0,1438,0,1438,0,1438,0,1438,0,1438,0,1438,0,1438,0,1438,"2,7k",1438,"2,3k"
1439,"439,721k",1439,"358,898k",1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,"2,891k",1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,"2,7k",1439,"2,3k"
1440,"444,113k",1440,"361,994k",1440,0,1440,0,1440,0,1440,0,1440,0,1440,0,1440,"2,984k",1440,0,1440,0,1440,0,1440,0,1440,0,1440,0,1440,0,1440,0,1440,0,1440,0,1440,"2,7k",1440,"2,3k"
1441,"442,711k",1441,"361,055k",1441,0,1441,0,1441,0,1441,0,1441,0,1441,0,1441,"2,849k",1441,0,1441,0,1441,0,1441,0,1441,0,1441,0,1441,0,1441,0,1441,0,1441,0,1441,"2,7k",1441,"2,3k"
