Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
3232,"1,655k",3232,"1,61k",3232,0,3232,0,3232,0,3232,0,3232,0,3232,0,3232,7,3232,0,3232,0,3232,0,3232,0,3232,0,3232,0,3232,0,3232,0,3232,0,3232,0,3232,"2,7k",3232,"2,3k"
3233,"1,751k",3233,"1,672k",3233,0,3233,0,3233,0,3233,0,3233,0,3233,0,3233,7,3233,0,3233,0,3233,0,3233,0,3233,0,3233,0,3233,0,3233,0,3233,0,3233,0,3233,"2,7k",3233,"2,3k"
3234,"1,676k",3234,"1,648k",3234,0,3234,0,3234,0,3234,0,3234,0,3234,0,3234,2,3234,0,3234,0,3234,0,3234,0,3234,0,3234,0,3234,0,3234,0,3234,0,3234,0,3234,"2,7k",3234,"2,3k"
3235,"1,779k",3235,"1,599k",3235,0,3235,0,3235,0,3235,0,3235,0,3235,0,3235,3,3235,0,3235,0,3235,0,3235,0,3235,0,3235,0,3235,0,3235,0,3235,0,3235,0,3235,"2,7k",3235,"2,3k"
3236,"1,724k",3236,"1,542k",3236,0,3236,0,3236,0,3236,0,3236,0,3236,0,3236,1,3236,0,3236,0,3236,0,3236,0,3236,0,3236,0,3236,0,3236,0,3236,0,3236,0,3236,"2,7k",3236,"2,3k"
3237,"1,657k",3237,"1,484k",3237,0,3237,0,3237,0,3237,0,3237,0,3237,0,3237,8,3237,0,3237,0,3237,0,3237,0,3237,0,3237,0,3237,0,3237,0,3237,0,3237,0,3237,"2,7k",3237,"2,3k"
3238,"1,706k",3238,"1,54k",3238,0,3238,0,3238,0,3238,0,3238,0,3238,0,3238,2,3238,0,3238,0,3238,0,3238,0,3238,0,3238,0,3238,0,3238,0,3238,0,3238,0,3238,"2,7k",3238,"2,3k"
3239,"1,72k",3239,"1,507k",3239,0,3239,0,3239,0,3239,0,3239,0,3239,0,3239,3,3239,0,3239,0,3239,0,3239,0,3239,0,3239,0,3239,0,3239,0,3239,0,3239,0,3239,"2,7k",3239,"2,3k"
3240,"1,808k",3240,"1,482k",3240,0,3240,0,3240,0,3240,0,3240,0,3240,0,3240,3,3240,0,3240,0,3240,0,3240,0,3240,0,3240,0,3240,0,3240,0,3240,0,3240,0,3240,"2,7k",3240,"2,3k"
3241,"1,752k",3241,"1,614k",3241,0,3241,0,3241,0,3241,0,3241,0,3241,0,3241,4,3241,0,3241,0,3241,0,3241,0,3241,0,3241,0,3241,0,3241,0,3241,0,3241,0,3241,"2,7k",3241,"2,3k"
3242,"1,716k",3242,"1,579k",3242,0,3242,0,3242,0,3242,0,3242,0,3242,0,3242,4,3242,0,3242,0,3242,0,3242,0,3242,0,3242,0,3242,0,3242,0,3242,0,3242,0,3242,"2,7k",3242,"2,3k"
3243,"1,699k",3243,"1,578k",3243,0,3243,0,3243,0,3243,0,3243,0,3243,0,3243,2,3243,0,3243,0,3243,0,3243,0,3243,0,3243,0,3243,0,3243,0,3243,0,3243,0,3243,"2,7k",3243,"2,3k"
3244,"1,764k",3244,"1,564k",3244,0,3244,0,3244,0,3244,0,3244,0,3244,0,3244,2,3244,0,3244,0,3244,0,3244,0,3244,0,3244,0,3244,0,3244,0,3244,0,3244,0,3244,"2,7k",3244,"2,3k"
3245,"1,766k",3245,"1,579k",3245,0,3245,0,3245,0,3245,0,3245,0,3245,0,3245,3,3245,0,3245,0,3245,0,3245,0,3245,0,3245,0,3245,0,3245,0,3245,0,3245,0,3245,"2,7k",3245,"2,3k"
