Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
8260,"27,628k",8260,"22,243k",8260,0,8260,0,8260,0,8260,0,8260,0,8260,0,8260,7,8260,0,8260,0,8260,0,8260,0,8260,0,8260,0,8260,0,8260,0,8260,0,8260,0,8260,"2,7k",8260,"2,3k"
8261,"28,051k",8261,"22,482k",8261,0,8261,0,8261,0,8261,0,8261,0,8261,0,8261,7,8261,0,8261,0,8261,0,8261,0,8261,0,8261,0,8261,0,8261,0,8261,0,8261,0,8261,"2,7k",8261,"2,3k"
8262,"27,895k",8262,"22,543k",8262,0,8262,0,8262,0,8262,0,8262,0,8262,0,8262,7,8262,0,8262,0,8262,0,8262,0,8262,0,8262,0,8262,0,8262,0,8262,0,8262,0,8262,"2,7k",8262,"2,3k"
8263,"28,178k",8263,"22,802k",8263,0,8263,0,8263,0,8263,0,8263,0,8263,0,8263,10,8263,0,8263,0,8263,0,8263,0,8263,0,8263,0,8263,0,8263,0,8263,0,8263,0,8263,"2,7k",8263,"2,3k"
8264,"28,461k",8264,"22,591k",8264,0,8264,0,8264,0,8264,0,8264,0,8264,0,8264,7,8264,0,8264,0,8264,0,8264,0,8264,0,8264,0,8264,0,8264,0,8264,0,8264,0,8264,"2,7k",8264,"2,3k"
8265,"28,296k",8265,"22,625k",8265,0,8265,0,8265,0,8265,0,8265,0,8265,0,8265,8,8265,0,8265,0,8265,0,8265,0,8265,0,8265,0,8265,0,8265,0,8265,0,8265,0,8265,"2,7k",8265,"2,3k"
8266,"28,152k",8266,"22,533k",8266,0,8266,0,8266,0,8266,0,8266,0,8266,0,8266,11,8266,0,8266,0,8266,0,8266,0,8266,0,8266,0,8266,0,8266,0,8266,0,8266,0,8266,"2,7k",8266,"2,3k"
8267,"28,393k",8267,"22,491k",8267,0,8267,0,8267,0,8267,0,8267,0,8267,0,8267,0,8267,0,8267,0,8267,0,8267,0,8267,0,8267,0,8267,0,8267,0,8267,0,8267,0,8267,"2,7k",8267,"2,3k"
8268,"28,042k",8268,"22,741k",8268,0,8268,0,8268,0,8268,0,8268,0,8268,0,8268,13,8268,0,8268,0,8268,0,8268,0,8268,0,8268,0,8268,0,8268,0,8268,0,8268,0,8268,"2,7k",8268,"2,3k"
8269,"28,119k",8269,"22,929k",8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,10,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,0,8269,"2,7k",8269,"2,3k"
