Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
7053,"12,872k",7053,"10,09k",7053,0,7053,0,7053,0,7053,0,7053,0,7053,0,7053,0,7053,0,7053,0,7053,0,7053,0,7053,0,7053,0,7053,0,7053,0,7053,0,7053,0,7053,"2,7k",7053,"2,3k"
7054,"12,885k",7054,"10,156k",7054,0,7054,0,7054,0,7054,0,7054,0,7054,0,7054,2,7054,0,7054,0,7054,0,7054,0,7054,0,7054,0,7054,0,7054,0,7054,0,7054,0,7054,"2,7k",7054,"2,3k"
7055,"13,023k",7055,"10,18k",7055,0,7055,0,7055,0,7055,0,7055,0,7055,0,7055,0,7055,0,7055,0,7055,0,7055,0,7055,0,7055,0,7055,0,7055,0,7055,0,7055,0,7055,"2,7k",7055,"2,3k"
7056,"12,846k",7056,"10,238k",7056,0,7056,0,7056,0,7056,0,7056,0,7056,0,7056,1,7056,0,7056,0,7056,0,7056,0,7056,0,7056,0,7056,0,7056,0,7056,0,7056,0,7056,"2,7k",7056,"2,3k"
7057,"13,181k",7057,"10,239k",7057,0,7057,0,7057,0,7057,0,7057,0,7057,0,7057,0,7057,0,7057,0,7057,0,7057,0,7057,0,7057,0,7057,0,7057,0,7057,0,7057,0,7057,"2,7k",7057,"2,3k"
7058,"12,821k",7058,"10,235k",7058,0,7058,0,7058,0,7058,0,7058,0,7058,0,7058,0,7058,0,7058,0,7058,0,7058,0,7058,0,7058,0,7058,0,7058,0,7058,0,7058,0,7058,"2,7k",7058,"2,3k"
7059,"12,864k",7059,"10,214k",7059,0,7059,0,7059,0,7059,0,7059,0,7059,0,7059,2,7059,0,7059,0,7059,0,7059,0,7059,0,7059,0,7059,0,7059,0,7059,0,7059,0,7059,"2,7k",7059,"2,3k"
7060,"12,892k",7060,"10,23k",7060,0,7060,0,7060,0,7060,0,7060,0,7060,0,7060,1,7060,0,7060,0,7060,0,7060,0,7060,0,7060,0,7060,0,7060,0,7060,0,7060,0,7060,"2,7k",7060,"2,3k"
7061,"12,957k",7061,"10,062k",7061,0,7061,0,7061,0,7061,0,7061,0,7061,0,7061,0,7061,0,7061,0,7061,0,7061,0,7061,0,7061,0,7061,0,7061,0,7061,0,7061,0,7061,"2,7k",7061,"2,3k"
7062,"12,806k",7062,"10,039k",7062,0,7062,0,7062,0,7062,0,7062,0,7062,0,7062,3,7062,0,7062,0,7062,0,7062,0,7062,0,7062,0,7062,0,7062,0,7062,0,7062,0,7062,"2,7k",7062,"2,3k"
7063,"12,97k",7063,"10,245k",7063,0,7063,0,7063,0,7063,0,7063,0,7063,0,7063,1,7063,0,7063,0,7063,0,7063,0,7063,0,7063,0,7063,0,7063,0,7063,0,7063,0,7063,"2,7k",7063,"2,3k"
7064,"12,866k",7064,"10,301k",7064,0,7064,0,7064,0,7064,0,7064,0,7064,0,7064,0,7064,0,7064,0,7064,0,7064,0,7064,0,7064,0,7064,0,7064,0,7064,0,7064,0,7064,"2,7k",7064,"2,3k"
7065,"12,782k",7065,"10,314k",7065,0,7065,0,7065,0,7065,0,7065,0,7065,0,7065,1,7065,0,7065,0,7065,0,7065,0,7065,0,7065,0,7065,0,7065,0,7065,0,7065,0,7065,"2,7k",7065,"2,3k"
7066,"12,961k",7066,"10,241k",7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,3,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,0,7066,"2,7k",7066,"2,3k"
7067,"13,105k",7067,"10,366k",7067,0,7067,0,7067,0,7067,0,7067,0,7067,0,7067,1,7067,0,7067,0,7067,0,7067,0,7067,0,7067,0,7067,0,7067,0,7067,0,7067,0,7067,"2,7k",7067,"2,3k"
7068,"12,928k",7068,"10,295k",7068,0,7068,0,7068,0,7068,0,7068,0,7068,0,7068,2,7068,0,7068,0,7068,0,7068,0,7068,0,7068,0,7068,0,7068,0,7068,0,7068,0,7068,"2,7k",7068,"2,3k"
7069,"12,958k",7069,"10,302k",7069,0,7069,0,7069,0,7069,0,7069,0,7069,0,7069,0,7069,0,7069,0,7069,0,7069,0,7069,0,7069,0,7069,0,7069,0,7069,0,7069,0,7069,"2,7k",7069,"2,3k"
7070,"12,861k",7070,"10,255k",7070,0,7070,0,7070,0,7070,0,7070,0,7070,0,7070,0,7070,0,7070,0,7070,0,7070,0,7070,0,7070,0,7070,0,7070,0,7070,0,7070,0,7070,"2,7k",7070,"2,3k"
7071,"12,979k",7071,"10,066k",7071,0,7071,0,7071,0,7071,0,7071,0,7071,0,7071,0,7071,0,7071,0,7071,0,7071,0,7071,0,7071,0,7071,0,7071,0,7071,0,7071,0,7071,"2,7k",7071,"2,3k"
7072,"12,764k",7072,"10,044k",7072,0,7072,0,7072,0,7072,0,7072,0,7072,0,7072,1,7072,0,7072,0,7072,0,7072,0,7072,0,7072,0,7072,0,7072,0,7072,0,7072,0,7072,"2,7k",7072,"2,3k"
7073,"12,822k",7073,"10,081k",7073,0,7073,0,7073,0,7073,0,7073,0,7073,0,7073,2,7073,0,7073,0,7073,0,7073,0,7073,0,7073,0,7073,0,7073,0,7073,0,7073,0,7073,"2,7k",7073,"2,3k"
7074,"12,781k",7074,"10,358k",7074,0,7074,0,7074,0,7074,0,7074,0,7074,0,7074,0,7074,0,7074,0,7074,0,7074,0,7074,0,7074,0,7074,0,7074,0,7074,0,7074,0,7074,"2,7k",7074,"2,3k"
7075,"12,788k",7075,"10,115k",7075,0,7075,0,7075,0,7075,0,7075,0,7075,0,7075,2,7075,0,7075,0,7075,0,7075,0,7075,0,7075,0,7075,0,7075,0,7075,0,7075,0,7075,"2,7k",7075,"2,3k"
7076,"12,74k",7076,"10,045k",7076,0,7076,0,7076,0,7076,0,7076,0,7076,0,7076,1,7076,0,7076,0,7076,0,7076,0,7076,0,7076,0,7076,0,7076,0,7076,0,7076,0,7076,"2,7k",7076,"2,3k"
