Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
6388,"20,638k",6388,"16,334k",6388,0,6388,0,6388,0,6388,0,6388,0,6388,0,6388,5,6388,0,6388,0,6388,0,6388,0,6388,0,6388,0,6388,0,6388,0,6388,0,6388,0,6388,"2,7k",6388,"2,3k"
6389,"20,928k",6389,"16,37k",6389,0,6389,0,6389,0,6389,0,6389,0,6389,0,6389,3,6389,0,6389,0,6389,0,6389,0,6389,0,6389,0,6389,0,6389,0,6389,0,6389,0,6389,"2,7k",6389,"2,3k"
6390,"20,668k",6390,"16,414k",6390,0,6390,0,6390,0,6390,0,6390,0,6390,0,6390,2,6390,0,6390,0,6390,0,6390,0,6390,0,6390,0,6390,0,6390,0,6390,0,6390,0,6390,"2,7k",6390,"2,3k"
6391,"20,754k",6391,"16,372k",6391,0,6391,0,6391,0,6391,0,6391,0,6391,0,6391,10,6391,0,6391,0,6391,0,6391,0,6391,0,6391,0,6391,0,6391,0,6391,0,6391,0,6391,"2,7k",6391,"2,3k"
6392,"21,199k",6392,"16,383k",6392,0,6392,0,6392,0,6392,0,6392,0,6392,0,6392,5,6392,0,6392,0,6392,0,6392,0,6392,0,6392,0,6392,0,6392,0,6392,0,6392,0,6392,"2,7k",6392,"2,3k"
6393,"21,026k",6393,"16,318k",6393,0,6393,0,6393,0,6393,0,6393,0,6393,0,6393,2,6393,0,6393,0,6393,0,6393,0,6393,0,6393,0,6393,0,6393,0,6393,0,6393,0,6393,"2,7k",6393,"2,3k"
6394,"20,735k",6394,"16,186k",6394,0,6394,0,6394,0,6394,0,6394,0,6394,0,6394,5,6394,0,6394,0,6394,0,6394,0,6394,0,6394,0,6394,0,6394,0,6394,0,6394,0,6394,"2,7k",6394,"2,3k"
6395,"20,987k",6395,"16,621k",6395,0,6395,0,6395,0,6395,0,6395,0,6395,0,6395,1,6395,0,6395,0,6395,0,6395,0,6395,0,6395,0,6395,0,6395,0,6395,0,6395,0,6395,"2,7k",6395,"2,3k"
6396,"20,834k",6396,"16,006k",6396,0,6396,0,6396,0,6396,0,6396,0,6396,0,6396,4,6396,0,6396,0,6396,0,6396,0,6396,0,6396,0,6396,0,6396,0,6396,0,6396,0,6396,"2,7k",6396,"2,3k"
6397,"20,991k",6397,"16,099k",6397,0,6397,0,6397,0,6397,0,6397,0,6397,0,6397,4,6397,0,6397,0,6397,0,6397,0,6397,0,6397,0,6397,0,6397,0,6397,0,6397,0,6397,"2,7k",6397,"2,3k"
