Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
6090,"26,91k",6090,"21,018k",6090,0,6090,0,6090,0,6090,0,6090,0,6090,0,6090,10,6090,0,6090,0,6090,0,6090,0,6090,0,6090,0,6090,0,6090,0,6090,0,6090,0,6090,"2,7k",6090,"2,3k"
6091,"26,927k",6091,"21,259k",6091,0,6091,0,6091,0,6091,0,6091,0,6091,0,6091,6,6091,0,6091,0,6091,0,6091,0,6091,0,6091,0,6091,0,6091,0,6091,0,6091,0,6091,"2,7k",6091,"2,3k"
6092,"27,132k",6092,"21,325k",6092,0,6092,0,6092,0,6092,0,6092,0,6092,0,6092,5,6092,0,6092,0,6092,0,6092,0,6092,0,6092,0,6092,0,6092,0,6092,0,6092,0,6092,"2,7k",6092,"2,3k"
6093,"27,252k",6093,"21,317k",6093,0,6093,0,6093,0,6093,0,6093,0,6093,0,6093,10,6093,0,6093,0,6093,0,6093,0,6093,0,6093,0,6093,0,6093,0,6093,0,6093,0,6093,"2,7k",6093,"2,3k"
6094,"26,699k",6094,"21,413k",6094,0,6094,0,6094,0,6094,0,6094,0,6094,0,6094,8,6094,0,6094,0,6094,0,6094,0,6094,0,6094,0,6094,0,6094,0,6094,0,6094,0,6094,"2,7k",6094,"2,3k"
6095,"27,115k",6095,"21,373k",6095,0,6095,0,6095,0,6095,0,6095,0,6095,0,6095,7,6095,0,6095,0,6095,0,6095,0,6095,0,6095,0,6095,0,6095,0,6095,0,6095,0,6095,"2,7k",6095,"2,3k"
6096,"27,081k",6096,"21,414k",6096,0,6096,0,6096,0,6096,0,6096,0,6096,0,6096,6,6096,0,6096,0,6096,0,6096,0,6096,0,6096,0,6096,0,6096,0,6096,0,6096,0,6096,"2,7k",6096,"2,3k"
6097,"27,078k",6097,"21,155k",6097,0,6097,0,6097,0,6097,0,6097,0,6097,0,6097,4,6097,0,6097,0,6097,0,6097,0,6097,0,6097,0,6097,0,6097,0,6097,0,6097,0,6097,"2,7k",6097,"2,3k"
6098,"26,857k",6098,"21,157k",6098,0,6098,0,6098,0,6098,0,6098,0,6098,0,6098,9,6098,0,6098,0,6098,0,6098,0,6098,0,6098,0,6098,0,6098,0,6098,0,6098,0,6098,"2,7k",6098,"2,3k"
6099,"26,916k",6099,"21,233k",6099,0,6099,0,6099,0,6099,0,6099,0,6099,0,6099,6,6099,0,6099,0,6099,0,6099,0,6099,0,6099,0,6099,0,6099,0,6099,0,6099,0,6099,"2,7k",6099,"2,3k"
