Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
6222,"209,359k",6222,"168,476k",6222,0,6222,0,6222,0,6222,0,6222,0,6222,0,6222,353,6222,0,6222,0,6222,0,6222,0,6222,0,6222,0,6222,0,6222,0,6222,0,6222,0,6222,"2,7k",6222,"2,3k"
6223,"208,924k",6223,"168,74k",6223,0,6223,0,6223,0,6223,0,6223,0,6223,0,6223,395,6223,0,6223,0,6223,0,6223,0,6223,0,6223,0,6223,0,6223,0,6223,0,6223,0,6223,"2,7k",6223,"2,3k"
6224,"209,192k",6224,"168,563k",6224,0,6224,0,6224,0,6224,0,6224,0,6224,0,6224,385,6224,0,6224,0,6224,0,6224,0,6224,0,6224,0,6224,0,6224,0,6224,0,6224,0,6224,"2,7k",6224,"2,3k"
6225,"210,162k",6225,"168,923k",6225,0,6225,0,6225,0,6225,0,6225,0,6225,0,6225,356,6225,0,6225,0,6225,0,6225,0,6225,0,6225,0,6225,0,6225,0,6225,0,6225,0,6225,"2,7k",6225,"2,3k"
6226,"209,327k",6226,"169,267k",6226,0,6226,0,6226,0,6226,0,6226,0,6226,0,6226,361,6226,0,6226,0,6226,0,6226,0,6226,0,6226,0,6226,0,6226,0,6226,0,6226,0,6226,"2,7k",6226,"2,3k"
6227,"209,054k",6227,"170,029k",6227,0,6227,0,6227,0,6227,0,6227,0,6227,0,6227,334,6227,0,6227,0,6227,0,6227,0,6227,0,6227,0,6227,0,6227,0,6227,0,6227,0,6227,"2,7k",6227,"2,3k"
6228,"209,961k",6228,"168,606k",6228,0,6228,0,6228,0,6228,0,6228,0,6228,0,6228,380,6228,0,6228,0,6228,0,6228,0,6228,0,6228,0,6228,0,6228,0,6228,0,6228,0,6228,"2,7k",6228,"2,3k"
6229,"209,221k",6229,"168,922k",6229,0,6229,0,6229,0,6229,0,6229,0,6229,0,6229,356,6229,0,6229,0,6229,0,6229,0,6229,0,6229,0,6229,0,6229,0,6229,0,6229,0,6229,"2,7k",6229,"2,3k"
6230,"209,632k",6230,"169,234k",6230,0,6230,0,6230,0,6230,0,6230,0,6230,0,6230,398,6230,0,6230,0,6230,0,6230,0,6230,0,6230,0,6230,0,6230,0,6230,0,6230,0,6230,"2,7k",6230,"2,3k"
6231,"209,775k",6231,"168,956k",6231,0,6231,0,6231,0,6231,0,6231,0,6231,0,6231,385,6231,0,6231,0,6231,0,6231,0,6231,0,6231,0,6231,0,6231,0,6231,0,6231,0,6231,"2,7k",6231,"2,3k"
