Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
1214,"538,139k",1214,"437,627k",1214,0,1214,0,1214,0,1214,0,1214,0,1214,0,1214,"3,66k",1214,0,1214,0,1214,0,1214,0,1214,0,1214,0,1214,0,1214,0,1214,0,1214,0,1214,"2,7k",1214,"2,3k"
1215,"536,554k",1215,"435,706k",1215,0,1215,0,1215,0,1215,0,1215,0,1215,0,1215,"3,605k",1215,0,1215,0,1215,0,1215,0,1215,0,1215,0,1215,0,1215,0,1215,0,1215,0,1215,"2,7k",1215,"2,3k"
1216,"536,582k",1216,"436,91k",1216,0,1216,0,1216,0,1216,0,1216,0,1216,0,1216,"3,649k",1216,0,1216,0,1216,0,1216,0,1216,0,1216,0,1216,0,1216,0,1216,0,1216,0,1216,"2,7k",1216,"2,3k"
1217,"536,388k",1217,"437,261k",1217,0,1217,0,1217,0,1217,0,1217,0,1217,0,1217,"3,627k",1217,0,1217,0,1217,0,1217,0,1217,0,1217,0,1217,0,1217,0,1217,0,1217,0,1217,"2,7k",1217,"2,3k"
1218,"535,439k",1218,"436,707k",1218,0,1218,0,1218,0,1218,0,1218,0,1218,0,1218,"3,467k",1218,0,1218,0,1218,0,1218,0,1218,0,1218,0,1218,0,1218,0,1218,0,1218,0,1218,"2,7k",1218,"2,3k"
1219,"535,113k",1219,"436,079k",1219,0,1219,0,1219,0,1219,0,1219,0,1219,0,1219,"3,609k",1219,0,1219,0,1219,0,1219,0,1219,0,1219,0,1219,0,1219,0,1219,0,1219,0,1219,"2,7k",1219,"2,3k"
1220,"535,236k",1220,"435,274k",1220,0,1220,0,1220,0,1220,0,1220,0,1220,0,1220,"3,67k",1220,0,1220,0,1220,0,1220,0,1220,0,1220,0,1220,0,1220,0,1220,0,1220,0,1220,"2,7k",1220,"2,3k"
1221,"532,727k",1221,"434,827k",1221,0,1221,0,1221,0,1221,0,1221,0,1221,0,1221,"3,618k",1221,0,1221,0,1221,0,1221,0,1221,0,1221,0,1221,0,1221,0,1221,0,1221,0,1221,"2,7k",1221,"2,3k"
1222,"534,521k",1222,"435,68k",1222,0,1222,0,1222,0,1222,0,1222,0,1222,0,1222,"3,571k",1222,0,1222,0,1222,0,1222,0,1222,0,1222,0,1222,0,1222,0,1222,0,1222,0,1222,"2,7k",1222,"2,3k"
1223,"534,128k",1223,"435,56k",1223,0,1223,0,1223,0,1223,0,1223,0,1223,0,1223,"3,634k",1223,0,1223,0,1223,0,1223,0,1223,0,1223,0,1223,0,1223,0,1223,0,1223,0,1223,"2,7k",1223,"2,3k"
1224,"533,838k",1224,"434,204k",1224,0,1224,0,1224,0,1224,0,1224,0,1224,0,1224,"3,525k",1224,0,1224,0,1224,0,1224,0,1224,0,1224,0,1224,0,1224,0,1224,0,1224,0,1224,"2,7k",1224,"2,3k"
1225,"534,544k",1225,"434,742k",1225,0,1225,0,1225,0,1225,0,1225,0,1225,0,1225,"3,591k",1225,0,1225,0,1225,0,1225,0,1225,0,1225,0,1225,0,1225,0,1225,0,1225,0,1225,"2,7k",1225,"2,3k"
1226,"532,428k",1226,"432,807k",1226,0,1226,0,1226,0,1226,0,1226,0,1226,0,1226,"3,576k",1226,0,1226,0,1226,0,1226,0,1226,0,1226,0,1226,0,1226,0,1226,0,1226,0,1226,"2,7k",1226,"2,3k"
1227,"533,333k",1227,"433,801k",1227,0,1227,0,1227,0,1227,0,1227,0,1227,0,1227,"3,583k",1227,0,1227,0,1227,0,1227,0,1227,0,1227,0,1227,0,1227,0,1227,0,1227,0,1227,"2,7k",1227,"2,3k"
1228,"532,094k",1228,"432,844k",1228,0,1228,0,1228,0,1228,0,1228,0,1228,0,1228,"3,539k",1228,0,1228,0,1228,0,1228,0,1228,0,1228,0,1228,0,1228,0,1228,0,1228,0,1228,"2,7k",1228,"2,3k"
1229,"533,019k",1229,"433,573k",1229,0,1229,0,1229,0,1229,0,1229,0,1229,0,1229,"3,593k",1229,0,1229,0,1229,0,1229,0,1229,0,1229,0,1229,0,1229,0,1229,0,1229,0,1229,"2,7k",1229,"2,3k"
1230,"532,895k",1230,"432,444k",1230,0,1230,0,1230,0,1230,0,1230,0,1230,0,1230,"3,579k",1230,0,1230,0,1230,0,1230,0,1230,0,1230,0,1230,0,1230,0,1230,0,1230,0,1230,"2,7k",1230,"2,3k"
1231,"532,402k",1231,"432,111k",1231,0,1231,0,1231,0,1231,0,1231,0,1231,0,1231,"3,528k",1231,0,1231,0,1231,0,1231,0,1231,0,1231,0,1231,0,1231,0,1231,0,1231,0,1231,"2,7k",1231,"2,3k"
1232,"532,221k",1232,"432,038k",1232,0,1232,0,1232,0,1232,0,1232,0,1232,0,1232,"3,542k",1232,0,1232,0,1232,0,1232,0,1232,0,1232,0,1232,0,1232,0,1232,0,1232,0,1232,"2,7k",1232,"2,3k"
1233,"531,83k",1233,"432,789k",1233,0,1233,0,1233,0,1233,0,1233,0,1233,0,1233,"3,493k",1233,0,1233,0,1233,0,1233,0,1233,0,1233,0,1233,0,1233,0,1233,0,1233,0,1233,"2,7k",1233,"2,3k"
1234,"532,249k",1234,"431,94k",1234,0,1234,0,1234,0,1234,0,1234,0,1234,0,1234,"3,574k",1234,0,1234,0,1234,0,1234,0,1234,0,1234,0,1234,0,1234,0,1234,0,1234,0,1234,"2,7k",1234,"2,3k"
1235,"531,862k",1235,"431,948k",1235,0,1235,0,1235,0,1235,0,1235,0,1235,0,1235,"3,523k",1235,0,1235,0,1235,0,1235,0,1235,0,1235,0,1235,0,1235,0,1235,0,1235,0,1235,"2,7k",1235,"2,3k"
1236,"532,449k",1236,"433,571k",1236,0,1236,0,1236,0,1236,0,1236,0,1236,0,1236,"3,504k",1236,0,1236,0,1236,0,1236,0,1236,0,1236,0,1236,0,1236,0,1236,0,1236,0,1236,"2,7k",1236,"2,3k"
1237,"531,891k",1237,"432,554k",1237,0,1237,0,1237,0,1237,0,1237,0,1237,0,1237,"3,543k",1237,0,1237,0,1237,0,1237,0,1237,0,1237,0,1237,0,1237,0,1237,0,1237,0,1237,"2,7k",1237,"2,3k"
1238,"532,732k",1238,"431,902k",1238,0,1238,0,1238,0,1238,0,1238,0,1238,0,1238,"3,529k",1238,0,1238,0,1238,0,1238,0,1238,0,1238,0,1238,0,1238,0,1238,0,1238,0,1238,"2,7k",1238,"2,3k"
1239,"533,002k",1239,"433,008k",1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,"3,624k",1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,0,1239,"2,7k",1239,"2,3k"
1240,"532,226k",1240,"432,195k",1240,0,1240,0,1240,0,1240,0,1240,0,1240,0,1240,"3,612k",1240,0,1240,0,1240,0,1240,0,1240,0,1240,0,1240,0,1240,0,1240,0,1240,0,1240,"2,7k",1240,"2,3k"
1241,"530,675k",1241,"432,699k",1241,0,1241,0,1241,0,1241,0,1241,0,1241,0,1241,"3,541k",1241,0,1241,0,1241,0,1241,0,1241,0,1241,0,1241,0,1241,0,1241,0,1241,0,1241,"2,7k",1241,"2,3k"
1242,"533,103k",1242,"432,951k",1242,0,1242,0,1242,0,1242,0,1242,0,1242,0,1242,"3,525k",1242,0,1242,0,1242,0,1242,0,1242,0,1242,0,1242,0,1242,0,1242,0,1242,0,1242,"2,7k",1242,"2,3k"
1243,"530,967k",1243,"431,723k",1243,0,1243,0,1243,0,1243,0,1243,0,1243,0,1243,"3,599k",1243,0,1243,0,1243,0,1243,0,1243,0,1243,0,1243,0,1243,0,1243,0,1243,0,1243,"2,7k",1243,"2,3k"
1244,"529,973k",1244,"431,483k",1244,0,1244,0,1244,0,1244,0,1244,0,1244,0,1244,"3,673k",1244,0,1244,0,1244,0,1244,0,1244,0,1244,0,1244,0,1244,0,1244,0,1244,0,1244,"2,7k",1244,"2,3k"
1245,"531,608k",1245,"431,792k",1245,0,1245,0,1245,0,1245,0,1245,0,1245,0,1245,"3,425k",1245,0,1245,0,1245,0,1245,0,1245,0,1245,0,1245,0,1245,0,1245,0,1245,0,1245,"2,7k",1245,"2,3k"
1246,"530,438k",1246,"431,461k",1246,0,1246,0,1246,0,1246,0,1246,0,1246,0,1246,"3,639k",1246,0,1246,0,1246,0,1246,0,1246,0,1246,0,1246,0,1246,0,1246,0,1246,0,1246,"2,7k",1246,"2,3k"
1247,"532,054k",1247,"431,702k",1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,"3,571k",1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,"2,7k",1247,"2,3k"
1248,"531,057k",1248,"431,542k",1248,0,1248,0,1248,0,1248,0,1248,0,1248,0,1248,"3,619k",1248,0,1248,0,1248,0,1248,0,1248,0,1248,0,1248,0,1248,0,1248,0,1248,0,1248,"2,7k",1248,"2,3k"
1249,"529,868k",1249,"431,203k",1249,0,1249,0,1249,0,1249,0,1249,0,1249,0,1249,"3,545k",1249,0,1249,0,1249,0,1249,0,1249,0,1249,0,1249,0,1249,0,1249,0,1249,0,1249,"2,7k",1249,"2,3k"
1250,"529,645k",1250,"431,427k",1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,"3,667k",1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,"2,7k",1250,"2,3k"
