fecha de inicio :	2022-02-17
hora de inicio :	12:55:21,91256
tasa de muestreo :	100 Hz
	
tiempo desde inicio (s)	voltaje (V)
0,00000	0,99121
0,00987	0,99609
0,01975	0,99121
0,02962	0,99609
0,03950	0,99121
0,04937	0,99609
0,05925	0,99121
0,06912	0,98145
0,07900	0,99609
0,08887	0,98633
0,09874	0,99121
0,10862	0,99609
0,11849	0,99121
0,12837	0,99609
0,13824	0,99609
0,14812	0,99609
0,15799	0,99121
0,16787	0,99121
0,17774	0,99609
0,18761	0,99121
0,19749	0,99609
0,20736	0,99121
0,21724	0,98633
0,22711	0,99121
0,23699	0,99121
0,24686	0,98633
0,25674	0,99121
0,26661	0,99121
0,27648	0,99121
0,28636	0,98633
0,29623	0,99609
0,30611	0,98633
0,31598	0,99121
0,32586	0,98633
0,33573	0,99609
0,34561	0,99609
0,35548	0,99121
0,36535	0,99609
0,37523	0,99121
0,38510	0,99121
0,39498	0,99121
0,40485	0,99121
0,41473	0,99609
0,42460	1,00586
0,43448	1,00098
0,44435	0,99609
0,45422	0,98145
0,46410	0,99609
0,47397	0,98633
0,48385	0,99121
0,49372	0,98633
0,50360	0,99121
0,51347	1,00098
0,52335	0,99121
0,53322	0,99609
0,54310	0,98633
0,55297	0,99121
0,56284	0,99121
0,57272	0,99121
0,58259	0,99609
0,59247	0,99121
0,60234	0,98633
0,61222	0,99609
0,62209	0,99121
0,63197	0,99609
0,64184	0,99121
0,65171	0,99121
0,66159	0,99609
0,67146	0,99121
0,68134	1,00098
0,69121	0,99609
0,70109	0,98633
0,71096	0,99609
0,72084	0,99121
0,73071	0,99121
0,74058	0,99121
0,75046	0,99121
0,76033	1,00586
0,77021	0,99121
0,78008	0,99121
0,78996	0,99121
0,79983	0,99121
0,80971	0,99609
0,81958	0,99121
0,82945	0,99121
0,83933	0,99609
0,84920	0,99121
0,85908	0,99121
0,86895	0,99609
0,87883	0,99121
0,88870	0,98633
0,89858	0,99121
0,90845	0,98633
0,91832	0,99121
0,92820	0,99121
0,93807	0,99121
0,94795	0,99609
0,95782	0,98145
0,96770	0,99609
0,97757	0,99121
0,98745	0,99121
0,99732	0,99609
1,00719	0,99609
1,01707	0,99121
1,02694	0,99609
1,03682	0,99121
1,04669	0,99121
1,05657	0,99121
1,06644	0,98633
1,07632	1,00586
1,08619	0,99121
1,09606	0,99121
1,10594	0,99121
1,11581	0,99121
1,12569	0,99609
1,13556	0,99121
1,14544	0,99121
1,15531	0,99121
1,16519	0,98633
1,17506	0,99121
1,18493	0,98145
1,19481	0,99121
1,20468	0,99121
1,21456	0,99121
1,22443	0,99121
1,23431	0,99609
1,24418	1,00098
1,25406	0,99121
1,26393	0,99609
1,27380	0,99121
1,28368	0,99609
1,29355	0,99121
1,30343	0,98633
1,31330	0,99609
