Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
5427,"54,708k",5427,"42,717k",5427,0,5427,0,5427,0,5427,0,5427,0,5427,0,5427,40,5427,0,5427,0,5427,0,5427,0,5427,0,5427,0,5427,0,5427,0,5427,0,5427,0,5427,"2,7k",5427,"2,3k"
5428,"54,645k",5428,"42,848k",5428,0,5428,0,5428,0,5428,0,5428,0,5428,0,5428,35,5428,0,5428,0,5428,0,5428,0,5428,0,5428,0,5428,0,5428,0,5428,0,5428,0,5428,"2,7k",5428,"2,3k"
5429,"54,889k",5429,"42,615k",5429,0,5429,0,5429,0,5429,0,5429,0,5429,0,5429,29,5429,0,5429,0,5429,0,5429,0,5429,0,5429,0,5429,0,5429,0,5429,0,5429,0,5429,"2,7k",5429,"2,3k"
5430,"53,973k",5430,"42,844k",5430,0,5430,0,5430,0,5430,0,5430,0,5430,0,5430,34,5430,0,5430,0,5430,0,5430,0,5430,0,5430,0,5430,0,5430,0,5430,0,5430,0,5430,"2,7k",5430,"2,3k"
5431,"54,884k",5431,"43,087k",5431,0,5431,0,5431,0,5431,0,5431,0,5431,0,5431,30,5431,0,5431,0,5431,0,5431,0,5431,0,5431,0,5431,0,5431,0,5431,0,5431,0,5431,"2,7k",5431,"2,3k"
5432,"54,632k",5432,"42,876k",5432,0,5432,0,5432,0,5432,0,5432,0,5432,0,5432,22,5432,0,5432,0,5432,0,5432,0,5432,0,5432,0,5432,0,5432,0,5432,0,5432,0,5432,"2,7k",5432,"2,3k"
5433,"54,212k",5433,"42,542k",5433,0,5433,0,5433,0,5433,0,5433,0,5433,0,5433,25,5433,0,5433,0,5433,0,5433,0,5433,0,5433,0,5433,0,5433,0,5433,0,5433,0,5433,"2,7k",5433,"2,3k"
5434,"54,499k",5434,"42,741k",5434,0,5434,0,5434,0,5434,0,5434,0,5434,0,5434,20,5434,0,5434,0,5434,0,5434,0,5434,0,5434,0,5434,0,5434,0,5434,0,5434,0,5434,"2,7k",5434,"2,3k"
5435,"54,28k",5435,"42,835k",5435,0,5435,0,5435,0,5435,0,5435,0,5435,0,5435,24,5435,0,5435,0,5435,0,5435,0,5435,0,5435,0,5435,0,5435,0,5435,0,5435,0,5435,"2,7k",5435,"2,3k"
5436,"54,919k",5436,"43,027k",5436,0,5436,0,5436,0,5436,0,5436,0,5436,0,5436,25,5436,0,5436,0,5436,0,5436,0,5436,0,5436,0,5436,0,5436,0,5436,0,5436,0,5436,"2,7k",5436,"2,3k"
5437,"54,112k",5437,"43,029k",5437,0,5437,0,5437,0,5437,0,5437,0,5437,0,5437,27,5437,0,5437,0,5437,0,5437,0,5437,0,5437,0,5437,0,5437,0,5437,0,5437,0,5437,"2,7k",5437,"2,3k"
5438,"54,407k",5438,"42,786k",5438,0,5438,0,5438,0,5438,0,5438,0,5438,0,5438,33,5438,0,5438,0,5438,0,5438,0,5438,0,5438,0,5438,0,5438,0,5438,0,5438,0,5438,"2,7k",5438,"2,3k"
5439,"54,571k",5439,"42,732k",5439,0,5439,0,5439,0,5439,0,5439,0,5439,0,5439,28,5439,0,5439,0,5439,0,5439,0,5439,0,5439,0,5439,0,5439,0,5439,0,5439,0,5439,"2,7k",5439,"2,3k"
5440,"54,724k",5440,"43,168k",5440,0,5440,0,5440,0,5440,0,5440,0,5440,0,5440,33,5440,0,5440,0,5440,0,5440,0,5440,0,5440,0,5440,0,5440,0,5440,0,5440,0,5440,"2,7k",5440,"2,3k"
5441,"54,511k",5441,"42,994k",5441,0,5441,0,5441,0,5441,0,5441,0,5441,0,5441,28,5441,0,5441,0,5441,0,5441,0,5441,0,5441,0,5441,0,5441,0,5441,0,5441,0,5441,"2,7k",5441,"2,3k"
5442,"54,276k",5442,"42,802k",5442,0,5442,0,5442,0,5442,0,5442,0,5442,0,5442,32,5442,0,5442,0,5442,0,5442,0,5442,0,5442,0,5442,0,5442,0,5442,0,5442,0,5442,"2,7k",5442,"2,3k"
5443,"54,472k",5443,"42,698k",5443,0,5443,0,5443,0,5443,0,5443,0,5443,0,5443,25,5443,0,5443,0,5443,0,5443,0,5443,0,5443,0,5443,0,5443,0,5443,0,5443,0,5443,"2,7k",5443,"2,3k"
5444,"54,467k",5444,"42,635k",5444,0,5444,0,5444,0,5444,0,5444,0,5444,0,5444,18,5444,0,5444,0,5444,0,5444,0,5444,0,5444,0,5444,0,5444,0,5444,0,5444,0,5444,"2,7k",5444,"2,3k"
5445,"54,809k",5445,"43,242k",5445,0,5445,0,5445,0,5445,0,5445,0,5445,0,5445,40,5445,0,5445,0,5445,0,5445,0,5445,0,5445,0,5445,0,5445,0,5445,0,5445,0,5445,"2,7k",5445,"2,3k"
