Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
7493,"53,241k",7493,"42,427k",7493,0,7493,0,7493,0,7493,0,7493,0,7493,0,7493,34,7493,0,7493,0,7493,0,7493,0,7493,0,7493,0,7493,0,7493,0,7493,0,7493,0,7493,"2,7k",7493,"2,3k"
7494,"53,171k",7494,"42,28k",7494,0,7494,0,7494,0,7494,0,7494,0,7494,0,7494,25,7494,0,7494,0,7494,0,7494,0,7494,0,7494,0,7494,0,7494,0,7494,0,7494,0,7494,"2,7k",7494,"2,3k"
7495,"53,04k",7495,"42,376k",7495,0,7495,0,7495,0,7495,0,7495,0,7495,0,7495,24,7495,0,7495,0,7495,0,7495,0,7495,0,7495,0,7495,0,7495,0,7495,0,7495,0,7495,"2,7k",7495,"2,3k"
7496,"52,855k",7496,"42,823k",7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7496,35,7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7496,0,7496,"2,7k",7496,"2,3k"
7497,"53,001k",7497,"42,307k",7497,0,7497,0,7497,0,7497,0,7497,0,7497,0,7497,24,7497,0,7497,0,7497,0,7497,0,7497,0,7497,0,7497,0,7497,0,7497,0,7497,0,7497,"2,7k",7497,"2,3k"
7498,"52,657k",7498,"42,343k",7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,31,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,0,7498,"2,7k",7498,"2,3k"
7499,"52,89k",7499,"42,365k",7499,0,7499,0,7499,0,7499,0,7499,0,7499,0,7499,26,7499,0,7499,0,7499,0,7499,0,7499,0,7499,0,7499,0,7499,0,7499,0,7499,0,7499,"2,7k",7499,"2,3k"
7500,"52,986k",7500,"42,544k",7500,0,7500,0,7500,0,7500,0,7500,0,7500,0,7500,25,7500,0,7500,0,7500,0,7500,0,7500,0,7500,0,7500,0,7500,0,7500,0,7500,0,7500,"2,7k",7500,"2,3k"
7501,"52,773k",7501,"42,426k",7501,0,7501,0,7501,0,7501,0,7501,0,7501,0,7501,28,7501,0,7501,0,7501,0,7501,0,7501,0,7501,0,7501,0,7501,0,7501,0,7501,0,7501,"2,7k",7501,"2,3k"
7502,"53,273k",7502,"42,75k",7502,0,7502,0,7502,0,7502,0,7502,0,7502,0,7502,37,7502,0,7502,0,7502,0,7502,0,7502,0,7502,0,7502,0,7502,0,7502,0,7502,0,7502,"2,7k",7502,"2,3k"
