fecha de inicio :	2022-02-17
hora de inicio :	12:40:20,11168
tasa de muestreo :	100 Hz
	
tiempo desde inicio (s)	voltaje (V)
0,00000	1,63086
0,01010	1,62109
0,02019	1,63086
0,03029	1,63086
0,04039	1,62598
0,05048	1,63086
0,06058	1,63086
0,07067	1,63086
0,08077	1,63086
0,09087	1,62598
0,10096	1,63086
0,11106	1,62598
0,12116	1,62598
0,13125	1,63086
0,14135	1,62598
0,15144	1,63086
0,16154	1,63086
0,17164	1,62598
0,18173	1,63574
0,19183	1,62109
0,20193	1,63086
0,21202	1,63086
0,22212	1,63086
0,23221	1,63086
0,24231	1,62598
0,25241	1,63574
0,26250	1,63086
0,27260	1,63086
0,28270	1,63086
0,29279	1,63086
0,30289	1,63086
0,31298	1,63086
0,32308	1,63086
0,33318	1,63086
0,34327	1,63086
0,35337	1,63086
0,36347	1,63574
0,37356	1,63086
0,38366	1,63086
0,39375	1,63086
0,40385	1,63086
0,41395	1,63574
0,42404	1,63086
0,43414	1,62598
0,44424	1,64063
0,45433	1,63086
0,46443	1,63086
0,47452	1,62598
0,48462	1,63574
0,49472	1,63086
0,50481	1,62598
0,51491	1,63086
0,52501	1,62598
0,53510	1,63086
0,54520	1,62109
0,55529	1,63574
0,56539	1,63086
0,57549	1,63086
0,58558	1,63086
0,59568	1,62109
0,60578	1,63086
0,61587	1,63574
0,62597	1,62598
0,63606	1,63574
0,64616	1,63086
0,65626	1,63086
0,66635	1,63086
0,67645	1,62598
0,68655	1,63574
0,69664	1,63086
0,70674	1,63086
0,71683	1,63086
0,72693	1,63086
0,73703	1,63086
0,74712	1,62598
0,75722	1,63086
0,76732	1,63574
0,77741	1,62598
0,78751	1,63574
0,79760	1,64063
0,80770	1,62598
0,81780	1,62598
0,82789	1,63086
0,83799	1,62598
0,84809	1,62598
0,85818	1,63086
0,86828	1,63574
0,87837	1,63086
0,88847	1,64063
0,89857	1,63086
0,90866	1,63086
0,91876	1,63086
0,92886	1,63086
0,93895	1,63086
0,94905	1,62598
0,95914	1,63086
0,96924	1,63086
0,97934	1,63086
0,98943	1,63086
0,99953	1,63086
1,00963	1,63574
1,01972	1,63086
1,02982	1,63086
1,03991	1,63086
1,05001	1,63086
1,06011	1,62598
1,07020	1,63086
1,08030	1,63086
1,09040	1,63574
1,10049	1,63086
1,11059	1,63086
1,12069	1,63086
1,13078	1,63086
1,14088	1,63086
1,15097	1,62598
1,16107	1,63086
1,17117	1,63086
1,18126	1,62598
1,19136	1,63086
1,20146	1,63086
1,21155	1,63574
1,22165	1,62598
1,23174	1,63086
1,24184	1,63086
1,25194	1,63086
1,26203	1,63086
1,27213	1,62598
1,28223	1,63086
1,29232	1,63086
1,30242	1,63086
1,31251	1,62598
1,32261	1,63086
1,33271	1,63086
1,34280	1,63086
1,35290	1,63574
1,36300	1,63086
1,37309	1,63574
1,38319	1,63086
1,39328	1,62598
1,40338	1,63574
1,41348	1,62109
1,42357	1,63574
1,43367	1,62598
1,44377	1,62598
1,45386	1,63086
1,46396	1,63086
1,47405	1,63086
1,48415	1,63086
1,49425	1,62598
1,50434	1,63086
1,51444	1,63086
1,52454	1,63574
1,53463	1,63574
1,54473	1,63086
1,55482	1,63574
1,56492	1,62598
1,57502	1,63086
1,58511	1,63086
1,59521	1,63086
1,60531	1,63086
1,61540	1,63086
1,62550	1,63086
1,63559	1,63086
1,64569	1,62598
1,65579	1,63086
1,66588	1,63574
1,67598	1,63086
1,68608	1,63086
1,69617	1,63086
1,70627	1,63086
1,71636	1,63086
1,72646	1,62598
1,73656	1,62598
1,74665	1,62598
1,75675	1,62598
1,76685	1,63574
1,77694	1,62598
1,78704	1,63086
1,79713	1,63086
1,80723	1,64063
1,81733	1,63574
1,82742	1,62598
1,83752	1,63086
1,84762	1,63086
1,85771	1,63086
