fecha de inicio :	2022-02-17
hora de inicio :	13:43:57,17588
tasa de muestreo :	100 Hz
	
tiempo desde inicio (s)	voltaje (V)
0,00000	0,79590
0,01001	0,79590
0,02001	0,80566
0,03002	0,78613
0,04002	0,80078
0,05003	0,80078
0,06004	0,79590
0,07004	0,80078
0,08005	0,80078
0,09005	0,80078
0,10006	0,80078
0,11007	0,80078
0,12007	0,80078
0,13008	0,79590
0,14008	0,81055
0,15009	0,79590
0,16010	0,80078
0,17010	0,79590
0,18011	0,79590
0,19011	0,80078
0,20012	0,80078
0,21013	0,79590
0,22013	0,79590
0,23014	0,79102
0,24014	0,79590
0,25015	0,80078
0,26016	0,80078
0,27016	0,80078
0,28017	0,79590
0,29017	0,80078
0,30018	0,80078
0,31019	0,80078
0,32019	0,79590
0,33020	0,79590
0,34020	0,80078
0,35021	0,80078
0,36022	0,79590
0,37022	0,80078
0,38023	0,79590
0,39023	0,80078
0,40024	0,80078
0,41025	0,80078
0,42025	0,80566
0,43026	0,80078
0,44026	0,80078
0,45027	0,79590
0,46028	0,79590
0,47028	0,79590
0,48029	0,80078
0,49029	0,80078
0,50030	0,79590
0,51031	0,80078
0,52031	0,79590
0,53032	0,80078
0,54032	0,79590
0,55033	0,80078
0,56034	0,79590
0,57034	0,80078
0,58035	0,80078
0,59035	0,79590
0,60036	0,79590
0,61037	0,79590
0,62037	0,80078
0,63038	0,79590
0,64038	0,79590
0,65039	0,80078
0,66040	0,79590
0,67040	0,81055
0,68041	0,79590
0,69041	0,79590
0,70042	0,80078
0,71043	0,80078
0,72043	0,80078
0,73044	0,79590
0,74044	0,80078
0,75045	0,80078
0,76046	0,79102
0,77046	0,80078
0,78047	0,79590
0,79047	0,79590
0,80048	0,80078
0,81049	0,79590
0,82049	0,80078
0,83050	0,79590
0,84050	0,80078
0,85051	0,80078
0,86052	0,81055
0,87052	0,80078
0,88053	0,79590
0,89053	0,79590
0,90054	0,80078
0,91055	0,80078
0,92055	0,79590
0,93056	0,80078
0,94056	0,79590
0,95057	0,79590
0,96058	0,80078
0,97058	0,80078
0,98059	0,80078
0,99059	0,79590
1,00060	0,79590
1,01061	0,79590
1,02061	0,80078
1,03062	0,79590
1,04062	0,80566
1,05063	0,79590
1,06064	0,79590
1,07064	0,79590
1,08065	0,79590
1,09065	0,80566
1,10066	0,79590
1,11067	0,79590
1,12067	0,79590
1,13068	0,79590
1,14068	0,80078
1,15069	0,80078
1,16070	0,79590
1,17070	0,79590
1,18071	0,80078
1,19071	0,80078
1,20072	0,80078
1,21073	0,80078
1,22073	0,80078
1,23074	0,81055
1,24074	0,79590
1,25075	0,80078
1,26076	0,80078
1,27076	0,80078
1,28077	0,80078
1,29077	0,79590
1,30078	0,80078
1,31079	0,80078
1,32079	0,79102
1,33080	0,80078
1,34080	0,79590
1,35081	0,80078
1,36082	0,79590
1,37082	0,80078
1,38083	0,80078
1,39083	0,79590
1,40084	0,80078
1,41085	0,80078
1,42085	0,80078
1,43086	0,79590
1,44086	0,79590
1,45087	0,79590
1,46088	0,81055
1,47088	0,79590
1,48089	0,80078
1,49089	0,79590
1,50090	0,79590
1,51091	0,79590
1,52091	0,80078
1,53092	0,80078
1,54092	0,79590
1,55093	0,80078
1,56094	0,79590
1,57094	0,80078
1,58095	0,79590
1,59095	0,79590
1,60096	0,80078
1,61097	0,80078
1,62097	0,81055
1,63098	0,79590
1,64098	0,80078
1,65099	0,80078
1,66100	0,80078
1,67100	0,79590
1,68101	0,80078
1,69101	0,79590
1,70102	0,79590
1,71103	0,79590
1,72103	0,80078
1,73104	0,80078
