Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
6859,"11,621k",6859,"9,232k",6859,0,6859,0,6859,0,6859,0,6859,0,6859,0,6859,0,6859,0,6859,0,6859,0,6859,0,6859,0,6859,0,6859,0,6859,0,6859,0,6859,0,6859,"2,7k",6859,"2,3k"
6860,"11,896k",6860,"9,305k",6860,0,6860,0,6860,0,6860,0,6860,0,6860,0,6860,1,6860,0,6860,0,6860,0,6860,0,6860,0,6860,0,6860,0,6860,0,6860,0,6860,0,6860,"2,7k",6860,"2,3k"
6861,"11,76k",6861,"9,397k",6861,0,6861,0,6861,0,6861,0,6861,0,6861,0,6861,0,6861,0,6861,0,6861,0,6861,0,6861,0,6861,0,6861,0,6861,0,6861,0,6861,0,6861,"2,7k",6861,"2,3k"
6862,"11,687k",6862,"9,258k",6862,0,6862,0,6862,0,6862,0,6862,0,6862,0,6862,2,6862,0,6862,0,6862,0,6862,0,6862,0,6862,0,6862,0,6862,0,6862,0,6862,0,6862,"2,7k",6862,"2,3k"
6863,"11,558k",6863,"9,065k",6863,0,6863,0,6863,0,6863,0,6863,0,6863,0,6863,2,6863,0,6863,0,6863,0,6863,0,6863,0,6863,0,6863,0,6863,0,6863,0,6863,0,6863,"2,7k",6863,"2,3k"
6864,"11,568k",6864,"9,167k",6864,0,6864,0,6864,0,6864,0,6864,0,6864,0,6864,1,6864,0,6864,0,6864,0,6864,0,6864,0,6864,0,6864,0,6864,0,6864,0,6864,0,6864,"2,7k",6864,"2,3k"
6865,"11,536k",6865,"9,287k",6865,0,6865,0,6865,0,6865,0,6865,0,6865,0,6865,1,6865,0,6865,0,6865,0,6865,0,6865,0,6865,0,6865,0,6865,0,6865,0,6865,0,6865,"2,7k",6865,"2,3k"
6866,"11,485k",6866,"9,177k",6866,0,6866,0,6866,0,6866,0,6866,0,6866,0,6866,1,6866,0,6866,0,6866,0,6866,0,6866,0,6866,0,6866,0,6866,0,6866,0,6866,0,6866,"2,7k",6866,"2,3k"
6867,"11,642k",6867,"9,355k",6867,0,6867,0,6867,0,6867,0,6867,0,6867,0,6867,5,6867,0,6867,0,6867,0,6867,0,6867,0,6867,0,6867,0,6867,0,6867,0,6867,0,6867,"2,7k",6867,"2,3k"
6868,"11,671k",6868,"9,181k",6868,0,6868,0,6868,0,6868,0,6868,0,6868,0,6868,2,6868,0,6868,0,6868,0,6868,0,6868,0,6868,0,6868,0,6868,0,6868,0,6868,0,6868,"2,7k",6868,"2,3k"
6869,"11,59k",6869,"9,18k",6869,0,6869,0,6869,0,6869,0,6869,0,6869,0,6869,2,6869,0,6869,0,6869,0,6869,0,6869,0,6869,0,6869,0,6869,0,6869,0,6869,0,6869,"2,7k",6869,"2,3k"
6870,"11,698k",6870,"9,282k",6870,0,6870,0,6870,0,6870,0,6870,0,6870,0,6870,0,6870,0,6870,0,6870,0,6870,0,6870,0,6870,0,6870,0,6870,0,6870,0,6870,0,6870,"2,7k",6870,"2,3k"
6871,"11,531k",6871,"9,146k",6871,0,6871,0,6871,0,6871,0,6871,0,6871,0,6871,1,6871,0,6871,0,6871,0,6871,0,6871,0,6871,0,6871,0,6871,0,6871,0,6871,0,6871,"2,7k",6871,"2,3k"
6872,"11,452k",6872,"9,325k",6872,0,6872,0,6872,0,6872,0,6872,0,6872,0,6872,1,6872,0,6872,0,6872,0,6872,0,6872,0,6872,0,6872,0,6872,0,6872,0,6872,0,6872,"2,7k",6872,"2,3k"
6873,"11,459k",6873,"9,271k",6873,0,6873,0,6873,0,6873,0,6873,0,6873,0,6873,2,6873,0,6873,0,6873,0,6873,0,6873,0,6873,0,6873,0,6873,0,6873,0,6873,0,6873,"2,7k",6873,"2,3k"
6874,"11,444k",6874,"9,092k",6874,0,6874,0,6874,0,6874,0,6874,0,6874,0,6874,2,6874,0,6874,0,6874,0,6874,0,6874,0,6874,0,6874,0,6874,0,6874,0,6874,0,6874,"2,7k",6874,"2,3k"
6875,"11,461k",6875,"9,258k",6875,0,6875,0,6875,0,6875,0,6875,0,6875,0,6875,1,6875,0,6875,0,6875,0,6875,0,6875,0,6875,0,6875,0,6875,0,6875,0,6875,0,6875,"2,7k",6875,"2,3k"
6876,"11,534k",6876,"9,157k",6876,0,6876,0,6876,0,6876,0,6876,0,6876,0,6876,2,6876,0,6876,0,6876,0,6876,0,6876,0,6876,0,6876,0,6876,0,6876,0,6876,0,6876,"2,7k",6876,"2,3k"
6877,"11,567k",6877,"9,124k",6877,0,6877,0,6877,0,6877,0,6877,0,6877,0,6877,1,6877,0,6877,0,6877,0,6877,0,6877,0,6877,0,6877,0,6877,0,6877,0,6877,0,6877,"2,7k",6877,"2,3k"
6878,"11,626k",6878,"9,034k",6878,0,6878,0,6878,0,6878,0,6878,0,6878,0,6878,1,6878,0,6878,0,6878,0,6878,0,6878,0,6878,0,6878,0,6878,0,6878,0,6878,0,6878,"2,7k",6878,"2,3k"
