Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
5087,"83,958k",5087,"65,598k",5087,0,5087,0,5087,0,5087,0,5087,0,5087,0,5087,62,5087,0,5087,0,5087,0,5087,0,5087,0,5087,0,5087,0,5087,0,5087,0,5087,0,5087,"2,7k",5087,"2,3k"
5088,"83,739k",5088,"65,304k",5088,0,5088,0,5088,0,5088,0,5088,0,5088,0,5088,70,5088,0,5088,0,5088,0,5088,0,5088,0,5088,0,5088,0,5088,0,5088,0,5088,0,5088,"2,7k",5088,"2,3k"
5089,"84,084k",5089,"65,319k",5089,0,5089,0,5089,0,5089,0,5089,0,5089,0,5089,58,5089,0,5089,0,5089,0,5089,0,5089,0,5089,0,5089,0,5089,0,5089,0,5089,0,5089,"2,7k",5089,"2,3k"
5090,"83,412k",5090,"65,057k",5090,0,5090,0,5090,0,5090,0,5090,0,5090,0,5090,79,5090,0,5090,0,5090,0,5090,0,5090,0,5090,0,5090,0,5090,0,5090,0,5090,0,5090,"2,7k",5090,"2,3k"
5091,"83,272k",5091,"65,601k",5091,0,5091,0,5091,0,5091,0,5091,0,5091,0,5091,66,5091,0,5091,0,5091,0,5091,0,5091,0,5091,0,5091,0,5091,0,5091,0,5091,0,5091,"2,7k",5091,"2,3k"
5092,"83,615k",5092,"65,428k",5092,0,5092,0,5092,0,5092,0,5092,0,5092,0,5092,78,5092,0,5092,0,5092,0,5092,0,5092,0,5092,0,5092,0,5092,0,5092,0,5092,0,5092,"2,7k",5092,"2,3k"
5093,"84,172k",5093,"66,072k",5093,0,5093,0,5093,0,5093,0,5093,0,5093,0,5093,64,5093,0,5093,0,5093,0,5093,0,5093,0,5093,0,5093,0,5093,0,5093,0,5093,0,5093,"2,7k",5093,"2,3k"
5094,"83,519k",5094,"65,43k",5094,0,5094,0,5094,0,5094,0,5094,0,5094,0,5094,64,5094,0,5094,0,5094,0,5094,0,5094,0,5094,0,5094,0,5094,0,5094,0,5094,0,5094,"2,7k",5094,"2,3k"
5095,"83,369k",5095,"65,514k",5095,0,5095,0,5095,0,5095,0,5095,0,5095,0,5095,61,5095,0,5095,0,5095,0,5095,0,5095,0,5095,0,5095,0,5095,0,5095,0,5095,0,5095,"2,7k",5095,"2,3k"
5096,"83,977k",5096,"65,05k",5096,0,5096,0,5096,0,5096,0,5096,0,5096,0,5096,75,5096,0,5096,0,5096,0,5096,0,5096,0,5096,0,5096,0,5096,0,5096,0,5096,0,5096,"2,7k",5096,"2,3k"
5097,"84,007k",5097,"65,344k",5097,0,5097,0,5097,0,5097,0,5097,0,5097,0,5097,66,5097,0,5097,0,5097,0,5097,0,5097,0,5097,0,5097,0,5097,0,5097,0,5097,0,5097,"2,7k",5097,"2,3k"
5098,"83,89k",5098,"65,598k",5098,0,5098,0,5098,0,5098,0,5098,0,5098,0,5098,59,5098,0,5098,0,5098,0,5098,0,5098,0,5098,0,5098,0,5098,0,5098,0,5098,0,5098,"2,7k",5098,"2,3k"
