Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
6249,"22,669k",6249,"17,553k",6249,0,6249,0,6249,0,6249,0,6249,0,6249,0,6249,4,6249,0,6249,0,6249,0,6249,0,6249,0,6249,0,6249,0,6249,0,6249,0,6249,0,6249,"2,7k",6249,"2,3k"
6250,"22,405k",6250,"17,679k",6250,0,6250,0,6250,0,6250,0,6250,0,6250,0,6250,8,6250,0,6250,0,6250,0,6250,0,6250,0,6250,0,6250,0,6250,0,6250,0,6250,0,6250,"2,7k",6250,"2,3k"
6251,"22,401k",6251,"17,742k",6251,0,6251,0,6251,0,6251,0,6251,0,6251,0,6251,2,6251,0,6251,0,6251,0,6251,0,6251,0,6251,0,6251,0,6251,0,6251,0,6251,0,6251,"2,7k",6251,"2,3k"
6252,"22,255k",6252,"17,656k",6252,0,6252,0,6252,0,6252,0,6252,0,6252,0,6252,6,6252,0,6252,0,6252,0,6252,0,6252,0,6252,0,6252,0,6252,0,6252,0,6252,0,6252,"2,7k",6252,"2,3k"
6253,"21,99k",6253,"17,399k",6253,0,6253,0,6253,0,6253,0,6253,0,6253,0,6253,4,6253,0,6253,0,6253,0,6253,0,6253,0,6253,0,6253,0,6253,0,6253,0,6253,0,6253,"2,7k",6253,"2,3k"
6254,"22,306k",6254,"17,622k",6254,0,6254,0,6254,0,6254,0,6254,0,6254,0,6254,3,6254,0,6254,0,6254,0,6254,0,6254,0,6254,0,6254,0,6254,0,6254,0,6254,0,6254,"2,7k",6254,"2,3k"
6255,"22,405k",6255,"17,288k",6255,0,6255,0,6255,0,6255,0,6255,0,6255,0,6255,6,6255,0,6255,0,6255,0,6255,0,6255,0,6255,0,6255,0,6255,0,6255,0,6255,0,6255,"2,7k",6255,"2,3k"
6256,"22,408k",6256,"17,558k",6256,0,6256,0,6256,0,6256,0,6256,0,6256,0,6256,7,6256,0,6256,0,6256,0,6256,0,6256,0,6256,0,6256,0,6256,0,6256,0,6256,0,6256,"2,7k",6256,"2,3k"
6257,"22,525k",6257,"17,666k",6257,0,6257,0,6257,0,6257,0,6257,0,6257,0,6257,4,6257,0,6257,0,6257,0,6257,0,6257,0,6257,0,6257,0,6257,0,6257,0,6257,0,6257,"2,7k",6257,"2,3k"
6258,"22,462k",6258,"17,826k",6258,0,6258,0,6258,0,6258,0,6258,0,6258,0,6258,2,6258,0,6258,0,6258,0,6258,0,6258,0,6258,0,6258,0,6258,0,6258,0,6258,0,6258,"2,7k",6258,"2,3k"
6259,"22,305k",6259,"17,574k",6259,0,6259,0,6259,0,6259,0,6259,0,6259,0,6259,6,6259,0,6259,0,6259,0,6259,0,6259,0,6259,0,6259,0,6259,0,6259,0,6259,0,6259,"2,7k",6259,"2,3k"
6260,"22,537k",6260,"17,52k",6260,0,6260,0,6260,0,6260,0,6260,0,6260,0,6260,5,6260,0,6260,0,6260,0,6260,0,6260,0,6260,0,6260,0,6260,0,6260,0,6260,0,6260,"2,7k",6260,"2,3k"
6261,"22,269k",6261,"17,466k",6261,0,6261,0,6261,0,6261,0,6261,0,6261,0,6261,3,6261,0,6261,0,6261,0,6261,0,6261,0,6261,0,6261,0,6261,0,6261,0,6261,0,6261,"2,7k",6261,"2,3k"
6262,"22,75k",6262,"17,723k",6262,0,6262,0,6262,0,6262,0,6262,0,6262,0,6262,3,6262,0,6262,0,6262,0,6262,0,6262,0,6262,0,6262,0,6262,0,6262,0,6262,0,6262,"2,7k",6262,"2,3k"
6263,"22,471k",6263,"17,589k",6263,0,6263,0,6263,0,6263,0,6263,0,6263,0,6263,4,6263,0,6263,0,6263,0,6263,0,6263,0,6263,0,6263,0,6263,0,6263,0,6263,0,6263,"2,7k",6263,"2,3k"
6264,"22,108k",6264,"17,886k",6264,0,6264,0,6264,0,6264,0,6264,0,6264,0,6264,9,6264,0,6264,0,6264,0,6264,0,6264,0,6264,0,6264,0,6264,0,6264,0,6264,0,6264,"2,7k",6264,"2,3k"
6265,"22,365k",6265,"17,79k",6265,0,6265,0,6265,0,6265,0,6265,0,6265,0,6265,6,6265,0,6265,0,6265,0,6265,0,6265,0,6265,0,6265,0,6265,0,6265,0,6265,0,6265,"2,7k",6265,"2,3k"
