Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
6720,"133,357k",6720,"107,622k",6720,0,6720,0,6720,0,6720,0,6720,0,6720,0,6720,161,6720,0,6720,0,6720,0,6720,0,6720,0,6720,0,6720,0,6720,0,6720,0,6720,0,6720,"2,7k",6720,"2,3k"
6721,"133,09k",6721,"106,642k",6721,0,6721,0,6721,0,6721,0,6721,0,6721,0,6721,163,6721,0,6721,0,6721,0,6721,0,6721,0,6721,0,6721,0,6721,0,6721,0,6721,0,6721,"2,7k",6721,"2,3k"
6722,"134,303k",6722,"107,263k",6722,0,6722,0,6722,0,6722,0,6722,0,6722,0,6722,171,6722,0,6722,0,6722,0,6722,0,6722,0,6722,0,6722,0,6722,0,6722,0,6722,0,6722,"2,7k",6722,"2,3k"
6723,"133,686k",6723,"107,402k",6723,0,6723,0,6723,0,6723,0,6723,0,6723,0,6723,166,6723,0,6723,0,6723,0,6723,0,6723,0,6723,0,6723,0,6723,0,6723,0,6723,0,6723,"2,7k",6723,"2,3k"
6724,"133,294k",6724,"107,435k",6724,0,6724,0,6724,0,6724,0,6724,0,6724,0,6724,172,6724,0,6724,0,6724,0,6724,0,6724,0,6724,0,6724,0,6724,0,6724,0,6724,0,6724,"2,7k",6724,"2,3k"
6725,"132,984k",6725,"107,539k",6725,0,6725,0,6725,0,6725,0,6725,0,6725,0,6725,146,6725,0,6725,0,6725,0,6725,0,6725,0,6725,0,6725,0,6725,0,6725,0,6725,0,6725,"2,7k",6725,"2,3k"
6726,"133,772k",6726,"107,045k",6726,0,6726,0,6726,0,6726,0,6726,0,6726,0,6726,151,6726,0,6726,0,6726,0,6726,0,6726,0,6726,0,6726,0,6726,0,6726,0,6726,0,6726,"2,7k",6726,"2,3k"
6727,"135,38k",6727,"107,915k",6727,0,6727,0,6727,0,6727,0,6727,0,6727,0,6727,165,6727,0,6727,0,6727,0,6727,0,6727,0,6727,0,6727,0,6727,0,6727,0,6727,0,6727,"2,7k",6727,"2,3k"
6728,"135,211k",6728,"108,398k",6728,0,6728,0,6728,0,6728,0,6728,0,6728,0,6728,179,6728,0,6728,0,6728,0,6728,0,6728,0,6728,0,6728,0,6728,0,6728,0,6728,0,6728,"2,7k",6728,"2,3k"
6729,"134,386k",6729,"107,728k",6729,0,6729,0,6729,0,6729,0,6729,0,6729,0,6729,156,6729,0,6729,0,6729,0,6729,0,6729,0,6729,0,6729,0,6729,0,6729,0,6729,0,6729,"2,7k",6729,"2,3k"
