Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
4703,"3,294k",4703,"2,987k",4703,0,4703,0,4703,0,4703,0,4703,0,4703,0,4703,7,4703,0,4703,0,4703,0,4703,0,4703,0,4703,0,4703,0,4703,0,4703,0,4703,0,4703,"2,7k",4703,"2,3k"
4704,"3,314k",4704,"2,971k",4704,0,4704,0,4704,0,4704,0,4704,0,4704,0,4704,4,4704,0,4704,0,4704,0,4704,0,4704,0,4704,0,4704,0,4704,0,4704,0,4704,0,4704,"2,7k",4704,"2,3k"
4705,"3,259k",4705,"3,027k",4705,0,4705,0,4705,0,4705,0,4705,0,4705,0,4705,9,4705,0,4705,0,4705,0,4705,0,4705,0,4705,0,4705,0,4705,0,4705,0,4705,0,4705,"2,7k",4705,"2,3k"
4706,"3,326k",4706,"3,06k",4706,0,4706,0,4706,0,4706,0,4706,0,4706,0,4706,10,4706,0,4706,0,4706,0,4706,0,4706,0,4706,0,4706,0,4706,0,4706,0,4706,0,4706,"2,7k",4706,"2,3k"
4707,"3,352k",4707,"3,019k",4707,0,4707,0,4707,0,4707,0,4707,0,4707,0,4707,7,4707,0,4707,0,4707,0,4707,0,4707,0,4707,0,4707,0,4707,0,4707,0,4707,0,4707,"2,7k",4707,"2,3k"
4708,"3,324k",4708,"3,058k",4708,0,4708,0,4708,0,4708,0,4708,0,4708,0,4708,15,4708,0,4708,0,4708,0,4708,0,4708,0,4708,0,4708,0,4708,0,4708,0,4708,0,4708,"2,7k",4708,"2,3k"
4709,"3,222k",4709,"2,987k",4709,0,4709,0,4709,0,4709,0,4709,0,4709,0,4709,9,4709,0,4709,0,4709,0,4709,0,4709,0,4709,0,4709,0,4709,0,4709,0,4709,0,4709,"2,7k",4709,"2,3k"
4710,"3,261k",4710,"3,024k",4710,0,4710,0,4710,0,4710,0,4710,0,4710,0,4710,7,4710,0,4710,0,4710,0,4710,0,4710,0,4710,0,4710,0,4710,0,4710,0,4710,0,4710,"2,7k",4710,"2,3k"
4711,"3,239k",4711,"3,082k",4711,0,4711,0,4711,0,4711,0,4711,0,4711,0,4711,10,4711,0,4711,0,4711,0,4711,0,4711,0,4711,0,4711,0,4711,0,4711,0,4711,0,4711,"2,7k",4711,"2,3k"
4712,"3,202k",4712,"3,07k",4712,0,4712,0,4712,0,4712,0,4712,0,4712,0,4712,5,4712,0,4712,0,4712,0,4712,0,4712,0,4712,0,4712,0,4712,0,4712,0,4712,0,4712,"2,7k",4712,"2,3k"
4713,"3,328k",4713,"3,092k",4713,0,4713,0,4713,0,4713,0,4713,0,4713,0,4713,8,4713,0,4713,0,4713,0,4713,0,4713,0,4713,0,4713,0,4713,0,4713,0,4713,0,4713,"2,7k",4713,"2,3k"
4714,"3,304k",4714,"2,985k",4714,0,4714,0,4714,0,4714,0,4714,0,4714,0,4714,10,4714,0,4714,0,4714,0,4714,0,4714,0,4714,0,4714,0,4714,0,4714,0,4714,0,4714,"2,7k",4714,"2,3k"
4715,"3,189k",4715,"3,03k",4715,0,4715,0,4715,0,4715,0,4715,0,4715,0,4715,14,4715,0,4715,0,4715,0,4715,0,4715,0,4715,0,4715,0,4715,0,4715,0,4715,0,4715,"2,7k",4715,"2,3k"
4716,"3,332k",4716,"3,079k",4716,0,4716,0,4716,0,4716,0,4716,0,4716,0,4716,6,4716,0,4716,0,4716,0,4716,0,4716,0,4716,0,4716,0,4716,0,4716,0,4716,0,4716,"2,7k",4716,"2,3k"
4717,"3,271k",4717,"3,111k",4717,0,4717,0,4717,0,4717,0,4717,0,4717,0,4717,9,4717,0,4717,0,4717,0,4717,0,4717,0,4717,0,4717,0,4717,0,4717,0,4717,0,4717,"2,7k",4717,"2,3k"
4718,"3,176k",4718,"3,024k",4718,0,4718,0,4718,0,4718,0,4718,0,4718,0,4718,8,4718,0,4718,0,4718,0,4718,0,4718,0,4718,0,4718,0,4718,0,4718,0,4718,0,4718,"2,7k",4718,"2,3k"
4719,"3,344k",4719,"2,951k",4719,0,4719,0,4719,0,4719,0,4719,0,4719,0,4719,12,4719,0,4719,0,4719,0,4719,0,4719,0,4719,0,4719,0,4719,0,4719,0,4719,0,4719,"2,7k",4719,"2,3k"
4720,"3,305k",4720,"3,152k",4720,0,4720,0,4720,0,4720,0,4720,0,4720,0,4720,3,4720,0,4720,0,4720,0,4720,0,4720,0,4720,0,4720,0,4720,0,4720,0,4720,0,4720,"2,7k",4720,"2,3k"
4721,"3,255k",4721,"3,045k",4721,0,4721,0,4721,0,4721,0,4721,0,4721,0,4721,11,4721,0,4721,0,4721,0,4721,0,4721,0,4721,0,4721,0,4721,0,4721,0,4721,0,4721,"2,7k",4721,"2,3k"
4722,"3,202k",4722,"3,092k",4722,0,4722,0,4722,0,4722,0,4722,0,4722,0,4722,5,4722,0,4722,0,4722,0,4722,0,4722,0,4722,0,4722,0,4722,0,4722,0,4722,0,4722,"2,7k",4722,"2,3k"
4723,"3,217k",4723,"2,958k",4723,0,4723,0,4723,0,4723,0,4723,0,4723,0,4723,9,4723,0,4723,0,4723,0,4723,0,4723,0,4723,0,4723,0,4723,0,4723,0,4723,0,4723,"2,7k",4723,"2,3k"
4724,"3,282k",4724,"3,007k",4724,0,4724,0,4724,0,4724,0,4724,0,4724,0,4724,8,4724,0,4724,0,4724,0,4724,0,4724,0,4724,0,4724,0,4724,0,4724,0,4724,0,4724,"2,7k",4724,"2,3k"
4725,"3,247k",4725,3k,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,12,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,0,4725,"2,7k",4725,"2,3k"
4726,"3,274k",4726,"3,094k",4726,0,4726,0,4726,0,4726,0,4726,0,4726,0,4726,8,4726,0,4726,0,4726,0,4726,0,4726,0,4726,0,4726,0,4726,0,4726,0,4726,0,4726,"2,7k",4726,"2,3k"
4727,"3,215k",4727,"3,133k",4727,0,4727,0,4727,0,4727,0,4727,0,4727,0,4727,11,4727,0,4727,0,4727,0,4727,0,4727,0,4727,0,4727,0,4727,0,4727,0,4727,0,4727,"2,7k",4727,"2,3k"
4728,"3,286k",4728,"3,095k",4728,0,4728,0,4728,0,4728,0,4728,0,4728,0,4728,9,4728,0,4728,0,4728,0,4728,0,4728,0,4728,0,4728,0,4728,0,4728,0,4728,0,4728,"2,7k",4728,"2,3k"
