Time - Singles 1,Count rates (per second) - Singles 1,Time - Singles 2,Count rates (per second) - Singles 2,Time - Singles 3,Count rates (per second) - Singles 3,Time - Singles 4,Count rates (per second) - Singles 4,Time - Singles 5,Count rates (per second) - Singles 5,Time - Singles 6,Count rates (per second) - Singles 6,Time - Singles 7,Count rates (per second) - Singles 7,Time - Singles 8,Count rates (per second) - Singles 8,Time - Coinc 1+2,Count rates (per second) - Coinc 1+2,Time - Coinc 1+3,Count rates (per second) - Coinc 1+3,Time - Coinc 1+4,Count rates (per second) - Coinc 1+4,Time - Coinc 2+3,Count rates (per second) - Coinc 2+3,Time - Coinc 2+4,Count rates (per second) - Coinc 2+4,Time - Coinc 3+4,Count rates (per second) - Coinc 3+4,Time - Coinc 1+2+3,Count rates (per second) - Coinc 1+2+3,Time - Coinc 1+2+4,Count rates (per second) - Coinc 1+2+4,Time - Coinc 1+3+4,Count rates (per second) - Coinc 1+3+4,Time - Coinc 2+3+4,Count rates (per second) - Coinc 2+3+4,Time - Coinc 1+2+3+4,Count rates (per second) - Coinc 1+2+3+4,Time - Plot 19,Count rates (per second) - Plot 19,Time - Plot 20,Count rates (per second) - Plot 20
7780,"40,931k",7780,"32,787k",7780,0,7780,0,7780,0,7780,0,7780,0,7780,0,7780,17,7780,0,7780,0,7780,0,7780,0,7780,0,7780,0,7780,0,7780,0,7780,0,7780,0,7780,"2,7k",7780,"2,3k"
7781,"40,621k",7781,"32,486k",7781,0,7781,0,7781,0,7781,0,7781,0,7781,0,7781,15,7781,0,7781,0,7781,0,7781,0,7781,0,7781,0,7781,0,7781,0,7781,0,7781,0,7781,"2,7k",7781,"2,3k"
7782,"40,893k",7782,"32,626k",7782,0,7782,0,7782,0,7782,0,7782,0,7782,0,7782,11,7782,0,7782,0,7782,0,7782,0,7782,0,7782,0,7782,0,7782,0,7782,0,7782,0,7782,"2,7k",7782,"2,3k"
7783,"40,61k",7783,"32,418k",7783,0,7783,0,7783,0,7783,0,7783,0,7783,0,7783,12,7783,0,7783,0,7783,0,7783,0,7783,0,7783,0,7783,0,7783,0,7783,0,7783,0,7783,"2,7k",7783,"2,3k"
7784,"40,584k",7784,"33,001k",7784,0,7784,0,7784,0,7784,0,7784,0,7784,0,7784,20,7784,0,7784,0,7784,0,7784,0,7784,0,7784,0,7784,0,7784,0,7784,0,7784,0,7784,"2,7k",7784,"2,3k"
7785,"40,483k",7785,"32,757k",7785,0,7785,0,7785,0,7785,0,7785,0,7785,0,7785,10,7785,0,7785,0,7785,0,7785,0,7785,0,7785,0,7785,0,7785,0,7785,0,7785,0,7785,"2,7k",7785,"2,3k"
7786,"40,417k",7786,"32,356k",7786,0,7786,0,7786,0,7786,0,7786,0,7786,0,7786,11,7786,0,7786,0,7786,0,7786,0,7786,0,7786,0,7786,0,7786,0,7786,0,7786,0,7786,"2,7k",7786,"2,3k"
7787,"40,557k",7787,"32,684k",7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,15,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,0,7787,"2,7k",7787,"2,3k"
7788,"40,608k",7788,"32,867k",7788,0,7788,0,7788,0,7788,0,7788,0,7788,0,7788,13,7788,0,7788,0,7788,0,7788,0,7788,0,7788,0,7788,0,7788,0,7788,0,7788,0,7788,"2,7k",7788,"2,3k"
7789,"40,455k",7789,"32,482k",7789,0,7789,0,7789,0,7789,0,7789,0,7789,0,7789,27,7789,0,7789,0,7789,0,7789,0,7789,0,7789,0,7789,0,7789,0,7789,0,7789,0,7789,"2,7k",7789,"2,3k"
